# %ECSV 1.0
# ---
# datatype:
# - {name: wav, unit: Angstrom, datatype: float64}
# - {name: flux_nu, unit: erg / (cm2 Hz s), datatype: float64}
# meta: {C/O: '1.00', Kzz: '1.0000E+05', Teff: '375.', Y: '0.28', '[Fe/H]': '-0.50', f_hole: '1.00', f_rain: '0.00', grav: '316.'}
# schema: astropy-2.0
wav flux_nu
4000.0559999999996 nan
4050.0559999999996 7.81308180434018e-19
4100.056 5.248028665540103e-17
4150.056 5.137274448700056e-16
4200.056 6.337813671070046e-16
4250.056 5.711032109000053e-15
4300.056 1.464789372240008e-14
4350.056 2.9570361232000135e-14
4400.056 5.437930729800024e-14
4450.056 9.292638971500034e-14
4500.056 1.5079272185000057e-13
4550.056 1.8086253071699945e-13
4600.056 8.746860819399978e-14
4650.056 5.595931561999973e-14
4700.056 2.7716512045999787e-14
4750.056 1.077786184639991e-14
4800.056 4.8100427018999674e-15
4850.056 2.0730387329999833e-15
4900.056 1.0973972664299947e-15
4950.056 7.092474777799972e-16
5000.056 4.645397726899982e-16
5050.056 3.604262372800004e-16
5100.056 3.9067899377000083e-16
5150.056 4.3671274845000054e-16
5200.056 4.908653032200005e-16
5250.056 5.579002141400007e-16
5300.056 6.340752598900008e-16
5350.056 7.248613772500013e-16
5400.056 8.353287080200015e-16
5450.056 9.554534797800018e-16
5500.056 1.0867088417000016e-15
5550.056 1.2237405331000016e-15
5600.056 1.3605412210000017e-15
5650.056 1.4816220658000014e-15
5700.056 1.549503490000001e-15
5750.056 1.5183306897999987e-15
5800.056 1.3554882453999964e-15
5850.056 9.39053142359989e-16
5900.056 2.8665611510321196e-16
5950.056 1.9404950902000322e-15
6000.056 4.318351677900034e-15
6050.056 7.856566538800058e-15
6100.056 1.2596703626000079e-14
6150.056 1.8860733552000106e-14
6200.056 2.735675360500013e-14
6250.056 3.881148780500017e-14
6300.056 5.440932939000024e-14
6350.056 7.517095484900032e-14
6400.056 1.0238637547100044e-13
6450.056 1.3087066985999993e-13
6500.056 1.7319379707000133e-13
6550.056 2.3292581545999933e-13
6600.056 3.12536462540003e-13
6650.056 4.2566476596000234e-13
6700.056 5.540060875700024e-13
6750.056 7.459764039400031e-13
6800.056 9.139015809900028e-13
6850.056 9.944800968200001e-13
6900.056 8.895953311199974e-13
6950.056 7.542104665500023e-13
7000.056 8.335010601699928e-13
7050.056 8.902469016599991e-13
7100.056 1.0070201089099981e-12
7150.056 8.748775776919837e-13
7200.056 7.614215661349991e-13
7250.056 8.594880141399637e-13
7300.056 8.981916795400344e-13
7350.056 1.1061051678400002e-12
7400.056 1.3161166241500109e-12
7450.056 1.5604590280000147e-12
7500.056 1.7340027116000023e-12
7550.056 1.823048573200001e-12
7600.056 1.833022774199998e-12
7650.056 8.525006975639745e-13
7700.056 7.371521633680226e-13
7750.056 2.0975784338000215e-12
7800.056 2.6977516839000187e-12
7850.056 3.8477341840999995e-12
7900.056 4.788564540600005e-12
7950.056 5.201523248100021e-12
8000.056 7.0086288617000355e-12
8050.056 8.261044654500045e-12
8100.056 7.341817405099865e-12
8150.056 6.003643918810202e-12
8200.056 1.0203583320720194e-11
8250.056 1.0888908446550011e-11
8300.056 1.2593134653629986e-11
8350.056 1.4871984751400006e-11
8400.056 1.868008614100022e-11
8450.056 2.5147019178000127e-11
8500.056 3.0355832791999985e-11
8550.056 3.74676303430005e-11
8600.056 4.550146097400029e-11
8650.056 5.27285888560003e-11
8700.056 5.806921726100032e-11
8750.056 6.540276228000037e-11
8800.056 7.089205721100008e-11
8850.056 6.9007299807999e-11
8900.056 3.139428563049856e-11
8950.056 2.381136902120057e-11
9000.056 2.4607781331098752e-11
9050.056 6.957843990030045e-11
9100.056 7.882691574991528e-11
9150.056 9.482622059969978e-11
9200.056 1.3684380620530783e-10
9250.056 1.2277616593349417e-10
9300.056 4.789735726528486e-12
9350.056 8.380825038978094e-12
9400.056 5.3722723084228504e-11
9450.056 3.156371212184466e-11
9500.056 2.8245906825291976e-11
9550.056 2.84338398124099e-11
9600.056 3.922366092889282e-11
9650.056 7.357097856650712e-11
9700.056 2.0481996515727094e-10
9750.056 2.0173326099962358e-10
9800.056 2.615341752159955e-10
9850.056 3.455160393579953e-10
9900.056 4.86152340270018e-10
9950.056 5.577554008100124e-10
10000.056 4.228242642958148e-10
10050.056 4.253355336899917e-10
10100.056 3.7219916416999965e-10
10150.056 2.761597921499957e-10
10200.056 1.7409465755500584e-10
10250.056 1.9364508312300125e-10
10300.056 2.486191447569888e-10
10350.056 1.5753392964400491e-10
10400.056 2.2126132831200145e-10
10450.056 2.520075764799871e-10
10500.056 2.721750181899997e-10
10550.056 2.9518457337e-10
10600.056 2.9021012572000056e-10
10650.056 2.6549329274999845e-10
10700.056 2.2655842937999861e-10
10750.056 2.0216576043999768e-10
10800.056 1.7990569145600063e-10
10850.056 1.5870190640899938e-10
10900.056 1.369369225689979e-10
10950.056 9.760586282700002e-11
11000.056 6.344443029709523e-11
11050.056 3.205740596343976e-11
11100.056 1.362343659087453e-11
11150.056 4.950946435566672e-12
11200.056 3.734116074189971e-12
11250.056 4.8779525317481104e-12
11300.056 7.996526496534694e-12
11350.056 2.866019323177233e-12
11400.056 1.5247033429730402e-11
11450.056 7.702006187538498e-12
11500.056 8.535311004339472e-12
11550.056 2.8587193411752113e-12
11600.056 1.4523226461670635e-12
11650.056 5.857785030300575e-12
11700.056 8.388583271685353e-12
11750.056 3.904728149028376e-12
11800.056 1.597800223478927e-11
11850.056 1.9123670946119766e-11
11900.056 2.1541479532200056e-11
11950.056 2.705791920530071e-11
12000.056 3.3552977801901924e-11
12050.056 4.398293179100095e-11
12100.056 4.919530126699933e-11
12150.056 6.336824263600016e-11
12200.056 7.212295481800053e-11
12250.056 9.841964599759851e-11
12300.056 1.4196743242300514e-10
12350.056 1.7039222623200185e-10
12400.056 2.308047977900005e-10
12450.056 3.1581577042000393e-10
12500.056 3.772241951400006e-10
12550.056 4.136817473600053e-10
12600.056 5.470953302200145e-10
12650.056 7.171812573900055e-10
12700.056 8.186362856099987e-10
12750.056 7.378284155900037e-10
12800.056 6.1466441501999e-10
12850.056 4.486915358699896e-10
12900.056 3.6863323325100144e-10
12950.056 3.251245067130089e-10
13000.056 3.6312770191002585e-10
13050.056 2.705119011409969e-10
13100.056 3.016263447799754e-10
13150.056 1.9493833107851523e-10
13200.056 2.2146191741098259e-10
13250.056 2.1246007971602753e-10
13300.056 8.134934948978756e-11
13350.056 3.9827458149764713e-11
13400.056 7.552420107909648e-12
13450.056 1.378133344541322e-12
13500.056 3.3760322250708386e-13
13550.056 4.980932948620546e-14
13600.056 1.028575188348465e-14
13650.056 9.406041415899218e-14
13700.056 4.248951820624122e-14
13750.056 3.137980596210979e-13
13800.056 3.3395323445950385e-13
13850.056 7.268268211626716e-14
13900.056 1.8288578631697002e-13
13950.056 1.611424232719905e-13
