# %ECSV 1.0
# ---
# datatype:
# - {name: wav, unit: Angstrom, datatype: float64}
# - {name: flux_nu, unit: erg / (cm2 Hz s), datatype: float64}
# schema: astropy-2.0
wav flux_nu
10000.300009000362 nan
10050.300009000362 1.9044159469804146e-07
10100.300009000362 2.2887640558449864e-07
10150.300009000362 2.401141476680382e-07
10200.300009000362 2.6813800011323053e-07
10250.300009000362 2.85768207644265e-07
10300.300009000362 2.8716941888173425e-07
10350.300009000362 3.317635499980864e-07
10400.300009000362 3.6820700184809196e-07
10450.300009000362 3.6732626444492364e-07
10500.300009000362 3.4225148517531234e-07
10550.300009000362 3.362536159528128e-07
10600.300009000362 3.472885829966788e-07
10650.300009000362 3.883168948970979e-07
10700.300009000362 4.130807616805693e-07
10750.300009000362 4.4421328873546843e-07
10800.300009000362 4.6321193975809557e-07
10850.300009000362 5.028303728868324e-07
10900.300009000362 4.117273100389028e-07
10950.300009000362 2.8261781314545925e-07
11000.300009000362 2.5931880999056775e-07
11050.300009000362 2.2026986722800258e-07
11100.300009000362 2.0716412566471463e-07
11150.300009000362 1.7276010731415513e-07
11200.300009000362 1.7025058361910215e-07
11250.300009000362 2.0343542805650465e-07
11300.300009000362 1.9599649929948384e-07
11350.300009000362 1.186943987814937e-07
11400.300009000362 1.9491128882892466e-07
11450.300009000362 1.5779888504890162e-07
11500.300009000362 1.9830713980813916e-07
11550.300009000362 1.681140620258652e-07
11600.300009000362 1.753234146120486e-07
11650.300009000362 1.8448910829185555e-07
11700.300009000362 2.0161927450076746e-07
11750.300009000362 1.9045301798845772e-07
11800.300009000362 2.200152285961519e-07
11850.300009000362 2.592218101013928e-07
11900.300009000362 2.640933536306897e-07
11950.300009000362 3.362596182441688e-07
12000.300009000362 3.4247050593817343e-07
12050.300009000362 3.961969179684781e-07
12100.300009000362 4.3192313528662225e-07
12150.300009000362 4.5214071153853143e-07
12200.300009000362 5.143816065766647e-07
12250.300009000362 5.687227340221276e-07
12300.300009000362 5.98033214416897e-07
12350.300009000362 6.327553270019906e-07
12400.300009000362 6.50357735157302e-07
12450.300009000362 7.263449795117541e-07
12500.300009000362 7.714273042827306e-07
12550.300009000362 8.053970292304765e-07
12600.300009000362 8.080322253530543e-07
12650.300009000362 8.103265174163214e-07
12700.300009000362 8.611785288974491e-07
12750.300009000362 8.190654691203153e-07
12800.300009000362 8.447987654021616e-07
12850.300009000362 7.847659518364468e-07
12900.300009000362 7.22642647721438e-07
12950.300009000362 7.771832867278103e-07
13000.300009000362 7.681678374217156e-07
13050.300009000362 7.531386956160684e-07
13100.300009000362 6.914749250220843e-07
13150.300009000362 6.277922071371523e-07
13200.300009000362 6.05996609614022e-07
13250.300009000362 5.067647466509118e-07
13300.300009000362 3.031408712360232e-07
13350.300009000362 1.264452716794049e-07
13400.300009000362 7.578298416403586e-08
13450.300009000362 4.8514511221107794e-08
13500.300009000362 3.1334473269371264e-08
13550.300009000362 2.8559698486532418e-08
13600.300009000362 2.1079545171886998e-08
13650.300009000362 4.234597861037437e-08
13700.300009000362 3.677175566342389e-08
13750.300009000362 3.645764107585442e-08
13800.300009000362 5.147740901934326e-08
13850.300009000362 4.046475342788888e-08
13900.300009000362 4.253300830463892e-08
13950.300009000362 3.832737545157006e-08
14000.300009000362 3.3478252127242445e-08
14050.300009000362 4.0000238564742294e-08
14100.300009000362 3.035828687319984e-08
14150.300009000362 3.715381970668367e-08
14200.300009000362 3.211169804758014e-08
14250.300009000362 3.057507338390732e-08
14300.300009000362 3.89624137396712e-08
14350.300009000362 3.775763982779457e-08
14400.300009000362 4.5784675496088465e-08
14450.300009000362 4.620135601644903e-08
14500.300009000362 7.450126094754831e-08
14550.300009000362 7.42277068789996e-08
14600.300009000362 8.905654441563425e-08
14650.300009000362 9.833821453431536e-08
14700.300009000362 7.263017389929697e-08
14750.300009000362 9.36419985996814e-08
14800.300009000362 1.1126123767964562e-07
14850.300009000362 1.1178288011387535e-07
14900.300009000362 1.2391944080372015e-07
14950.300009000362 1.3300268516074895e-07
15000.300009000362 1.3612585126355438e-07
15050.300009000362 1.7307882744440358e-07
15100.300009000362 1.8669362225728207e-07
15150.300009000362 2.0398670642173676e-07
15200.300009000362 1.786848833426219e-07
15250.300009000362 2.0945336692199477e-07
15300.300009000362 2.403739202252838e-07
15350.300009000362 2.764030401750764e-07
15400.300009000362 2.9761246274701944e-07
15450.300009000362 3.4182903357125884e-07
15500.300009000362 3.5801745139369794e-07
15550.300009000362 3.984084838894975e-07
15600.300009000362 4.1185665357810297e-07
15650.300009000362 4.2589322492055584e-07
15700.300009000362 5.044768969633938e-07
15750.300009000362 5.412461855830314e-07
15800.300009000362 5.218639602466169e-07
15850.300009000362 5.83332323639743e-07
15900.300009000362 5.865716462883103e-07
15950.300009000362 6.103600829274338e-07
16000.300009000362 6.728698216001499e-07
16050.300009000362 7.014091844614448e-07
16100.300009000362 7.37339479677943e-07
16150.300009000362 6.814280904460404e-07
16200.300009000362 6.872904173662459e-07
16250.300009000362 7.189570427665077e-07
16300.300009000362 7.141875340759092e-07
16350.300009000362 7.473609369450555e-07
16400.300009000362 7.805150906974208e-07
16450.300009000362 7.778694973552025e-07
16500.300009000362 7.975242663081343e-07
16550.300009000362 7.839367641220528e-07
16600.300009000362 7.441320436185146e-07
16650.300009000362 7.700915260891672e-07
16700.300009000362 6.807817784090518e-07
16750.300009000362 7.29321194009562e-07
16800.300009000362 8.014946360516373e-07
16850.300009000362 7.636608952812037e-07
16900.300009000362 7.604756787539352e-07
16950.300009000362 6.934974436974089e-07
17000.300009000362 6.758932527769268e-07
17050.300009000362 6.88617544605054e-07
17100.300009000362 6.462026530155218e-07
17150.300009000362 5.579060138294676e-07
17200.300009000362 5.205213082980588e-07
17250.300009000362 4.6716171239558617e-07
17300.300009000362 4.2724967699179136e-07
17350.300009000362 4.142218566297379e-07
17400.300009000362 3.805038003984416e-07
17450.300009000362 3.561095040433773e-07
17500.300009000362 3.45870778507705e-07
17550.300009000362 2.9912112183509125e-07
17600.300009000362 2.9835697523536374e-07
17650.300009000362 2.8635295709580853e-07
17700.300009000362 1.8955981773960641e-07
17750.300009000362 1.7522049385837545e-07
17800.300009000362 2.0824751040542205e-07
17850.300009000362 1.3629884748757315e-07
17900.300009000362 1.631604447568398e-07
17950.300009000362 1.3221017948148e-07
18000.300009000362 1.3168322898286186e-07
18050.300009000362 1.2199872668497875e-07
18100.300009000362 1.0352658646806731e-07
18150.300009000362 1.4604640305015064e-07
18200.300009000362 9.361372164015322e-08
18250.300009000362 1.645843803227039e-07
18300.300009000362 1.1698978493425339e-07
18350.300009000362 1.0699239795862053e-07
18400.300009000362 9.694724409700441e-08
18450.300009000362 9.614376942110537e-08
18500.300009000362 1.1337248855985282e-07
18550.300009000362 8.532114253545245e-08
18600.300009000362 6.81433402880238e-08
18650.300009000362 7.042562641411938e-08
18700.300009000362 7.825529894485479e-08
18750.300009000362 7.778391826847082e-08
18800.300009000362 1.1861443348836245e-07
18850.300009000362 1.4553310568393156e-07
18900.300009000362 1.3551863197449594e-07
18950.300009000362 1.7359828861596784e-07
19000.300009000362 1.4619724515941892e-07
19050.300009000362 1.2357865098344196e-07
19100.300009000362 1.6671965026451542e-07
19150.300009000362 1.5677298453452363e-07
19200.300009000362 1.5331092504009627e-07
19250.300009000362 1.4678829134637933e-07
19300.300009000362 1.3546380595914576e-07
19350.300009000362 1.1996222438097646e-07
19400.300009000362 8.367570272933903e-08
19450.300009000362 1.3476775091528874e-07
19500.300009000362 1.2086713171066627e-07
19550.300009000362 9.95252256835666e-08
19600.300009000362 1.315426012529497e-07
19650.300009000362 1.3822118114967601e-07
19700.300009000362 1.4077350391297866e-07
19750.300009000362 1.333128974624605e-07
19800.300009000362 1.5611754283081235e-07
19850.300009000362 1.7037892846329303e-07
19900.300009000362 1.2546537124263768e-07
19950.300009000362 1.9188887050921618e-07
20000.300009000362 1.928618725673984e-07
20050.300009000362 2.0532672620332254e-07
20100.300009000362 2.1553530731939543e-07
20150.300009000362 2.045686607506439e-07
20200.300009000362 2.448329173834425e-07
20250.300009000362 2.72609142966014e-07
20300.300009000362 2.439560889593013e-07
20350.300009000362 2.730840333890207e-07
20400.300009000362 2.7235496734334956e-07
20450.300009000362 3.332915428291077e-07
20500.300009000362 3.3077116501710687e-07
20550.300009000362 3.1609029187061187e-07
20600.300009000362 3.8273997426654884e-07
20650.300009000362 3.4943681812336864e-07
20700.300009000362 3.6752745699007944e-07
20750.300009000362 4.2234883864800184e-07
20800.300009000362 4.1897537148993175e-07
20850.300009000362 4.140469998044237e-07
20900.300009000362 4.4567598155462784e-07
20950.300009000362 4.254569926104635e-07
21000.300009000362 4.678165943655068e-07
21050.300009000362 4.493940898524348e-07
21100.300009000362 4.6861355531765386e-07
21150.300009000362 4.6528623703790204e-07
21200.300009000362 4.5205690578053306e-07
21250.300009000362 4.7643827986006254e-07
21300.300009000362 4.437140464685973e-07
21350.300009000362 4.849920236949109e-07
21400.300009000362 4.3315096655161014e-07
21450.300009000362 4.852203274594619e-07
21500.300009000362 4.642186885355375e-07
21550.300009000362 4.5607028716182873e-07
21600.300009000362 4.640772237984161e-07
21650.300009000362 4.2701811322269063e-07
21700.300009000362 4.7099742639378e-07
21750.300009000362 4.342019691767423e-07
21800.300009000362 4.2307309990336155e-07
21850.300009000362 4.084572291938774e-07
21900.300009000362 4.1747206824410063e-07
21950.300009000362 3.397831258848778e-07
22000.300009000362 3.064652234534731e-07
22050.300009000362 2.854607846331469e-07
22100.300009000362 3.240220190449711e-07
22150.300009000362 3.2726765116001225e-07
22200.300009000362 3.280828486823969e-07
22250.300009000362 3.1492724184020875e-07
22300.300009000362 3.1317228735287957e-07
22350.300009000362 3.0600030103771816e-07
22400.300009000362 3.085194113702641e-07
22450.300009000362 2.575630299555992e-07
22500.300009000362 2.857270829936251e-07
22550.300009000362 2.5960199677356153e-07
22600.300009000362 2.759211244565279e-07
22650.300009000362 2.447300255296022e-07
22700.300009000362 2.3881793413615863e-07
22750.300009000362 2.693007657816526e-07
22800.300009000362 2.50895221712623e-07
22850.300009000362 2.3280906926549926e-07
22900.300009000362 2.312550218219827e-07
22950.300009000362 1.8085823617498475e-07
23000.300009000362 1.5121070112230363e-07
23050.300009000362 1.7960763711795586e-07
23100.300009000362 1.8734319413907148e-07
23150.300009000362 1.817455996513036e-07
23200.300009000362 1.5785776291002196e-07
23250.300009000362 1.4871250322100399e-07
23300.300009000362 1.4821947747096567e-07
23350.300009000362 1.4009946368254211e-07
23400.300009000362 1.60577322122133e-07
23450.300009000362 1.5303136684782957e-07
23500.300009000362 1.5329440093173234e-07
23550.300009000362 1.8097343519079304e-07
23600.300009000362 1.7233556902095934e-07
23650.300009000362 1.86066561640321e-07
23700.300009000362 1.574385095674189e-07
23750.300009000362 1.5829437957341597e-07
23800.300009000362 1.5271198804954116e-07
23850.300009000362 1.4910868550715808e-07
23900.300009000362 1.8515119258828238e-07
23950.300009000362 1.782899427973995e-07
24000.300009000362 2.261088967970173e-07
24050.300009000362 1.969703656929978e-07
24100.300009000362 1.798255560023478e-07
24150.300009000362 1.8905202836227725e-07
24200.300009000362 1.9444881143414782e-07
24250.300009000362 2.1078550796717616e-07
24300.300009000362 1.7927004628218249e-07
24350.300009000362 1.7930525859370356e-07
24400.300009000362 2.2085556320924623e-07
24450.300009000362 1.787916393008804e-07
24500.300009000362 1.9202098722407984e-07
24550.300009000362 1.6456844914446696e-07
24600.300009000362 1.8336665683838133e-07
24650.300009000362 1.9641111271408835e-07
24700.300009000362 1.490206478516218e-07
24750.300009000362 1.3911240216998825e-07
24800.300009000362 1.3933562998231136e-07
24850.300009000362 1.770196075936638e-07
24900.300009000362 9.222595734868366e-08
24950.300009000362 1.5875479888921675e-07
25000.300009000362 1.3934624249929939e-07
25050.300009000362 1.0257116061174863e-07
25100.300009000362 1.2823287753139182e-07
25150.300009000362 8.49298859799033e-08
25200.300009000362 1.0631025186689715e-07
25250.300009000362 7.436432684857548e-08
25300.300009000362 1.0775886337686653e-07
25350.300009000362 5.6380307393961537e-08
25400.300009000362 9.408817894832068e-08
25450.300009000362 6.788023189363363e-08
25500.300009000362 6.386528414567333e-08
25550.300009000362 8.333648586167829e-08
25600.300009000362 6.852077263528764e-08
25650.300009000362 5.419506265502497e-08
25700.300009000362 9.73865450515329e-08
25750.300009000362 5.1781658552441496e-08
25800.300009000362 1.0042188195424667e-07
25850.300009000362 5.362156988912897e-08
25900.300009000362 7.775396600992407e-08
25950.300009000362 5.042495782198886e-08
26000.300009000362 8.926251336650802e-08
26050.300009000362 7.555940760636251e-08
26100.300009000362 1.0414583141855207e-07
26150.300009000362 9.040913819719393e-08
26200.300009000362 1.001117402409745e-07
26250.300009000362 1.0771185846251989e-07
26300.300009000362 9.197189971806686e-08
26350.300009000362 1.2141941611723136e-07
26400.300009000362 1.460095712534013e-07
26450.300009000362 1.3065819428488875e-07
26500.300009000362 1.158329873725758e-07
26550.300009000362 1.0337227621547982e-07
26600.300009000362 1.2648537265604524e-07
26650.300009000362 6.646686408784225e-08
26700.300009000362 5.227135888102905e-08
26750.300009000362 4.432907202232005e-08
26800.300009000362 6.325640094392854e-08
26850.300009000362 4.195589260339696e-08
26900.300009000362 7.596024425869474e-08
26950.300009000362 4.0600011217967875e-08
27000.300009000362 8.950497686072564e-08
27050.300009000362 7.604933650833516e-08
27100.300009000362 6.280284054880675e-08
27150.300009000362 1.0220143585039819e-07
27200.300009000362 6.292153046955691e-08
27250.300009000362 7.459888701000864e-08
27300.300009000362 1.3575506531002852e-07
27350.300009000362 1.0230823640632767e-07
27400.300009000362 4.191804214835794e-08
27450.300009000362 1.334448853458909e-07
27500.300009000362 1.1809456670635593e-07
27550.300009000362 8.04820708959469e-08
27600.300009000362 1.329838926649468e-07
27650.300009000362 6.562180472569484e-08
27700.300009000362 5.134683250276975e-08
27750.300009000362 1.2365695283366334e-07
27800.300009000362 6.704960264368021e-08
27850.300009000362 7.634504822407592e-08
27900.300009000362 9.619904436673165e-08
27950.300009000362 9.197448140279815e-08
28000.300009000362 1.1084100843897714e-07
28050.300009000362 5.6144270909241915e-08
28100.300009000362 1.317736980404904e-07
28150.300009000362 1.0732362537762623e-07
28200.300009000362 5.035933254051083e-08
28250.300009000362 1.3015651637216747e-07
28300.300009000362 1.7831796881882128e-07
28350.300009000362 5.737859226264627e-08
28400.300009000362 1.2585576411247833e-07
28450.300009000362 1.2164763961177428e-07
28500.300009000362 1.1486999643840733e-07
28550.300009000362 5.366513081303937e-08
28600.300009000362 1.358205644417088e-07
28650.300009000362 1.3330608256541251e-07
