# %ECSV 1.0
# ---
# datatype:
# - {name: wav, unit: Angstrom, datatype: float64}
# - {name: flux_nu, unit: erg / (cm2 Hz s), datatype: float64}
# schema: astropy-2.0
wav flux_nu
10000.300009000362 nan
10050.300009000362 2.508444901668723e-07
10100.300009000362 3.0320698351464117e-07
10150.300009000362 3.142066317923749e-07
10200.300009000362 3.4729854841646674e-07
10250.300009000362 3.6345298385991755e-07
10300.300009000362 3.589639269040767e-07
10350.300009000362 4.143556230995255e-07
10400.300009000362 4.6302138359403894e-07
10450.300009000362 4.622249217138361e-07
10500.300009000362 4.202916942701709e-07
10550.300009000362 4.0887357640341785e-07
10600.300009000362 4.20981592081486e-07
10650.300009000362 4.818800652979641e-07
10700.300009000362 5.136042862427063e-07
10750.300009000362 5.611851246685141e-07
10800.300009000362 5.976000012997284e-07
10850.300009000362 6.708028095128035e-07
10900.300009000362 5.835093365139468e-07
10950.300009000362 4.495244475167051e-07
11000.300009000362 4.286153012623061e-07
11050.300009000362 3.5385491835075884e-07
11100.300009000362 3.594514025419941e-07
11150.300009000362 3.1212483268869625e-07
11200.300009000362 3.027691642368651e-07
11250.300009000362 3.567082131819723e-07
11300.300009000362 3.497563881737e-07
11350.300009000362 2.387688092080289e-07
11400.300009000362 3.397028461805864e-07
11450.300009000362 2.8871732686219065e-07
11500.300009000362 3.369036762457679e-07
11550.300009000362 2.812520322435164e-07
11600.300009000362 2.926950355705911e-07
11650.300009000362 3.293515462144156e-07
11700.300009000362 3.488966450435688e-07
11750.300009000362 2.8172888150428746e-07
11800.300009000362 3.520122652594948e-07
11850.300009000362 4.215820795345443e-07
11900.300009000362 4.218585422474213e-07
11950.300009000362 5.081939621019169e-07
12000.300009000362 4.984391838477031e-07
12050.300009000362 5.934655288503053e-07
12100.300009000362 6.417474684605589e-07
12150.300009000362 6.809781652008694e-07
12200.300009000362 7.631685777355622e-07
12250.300009000362 8.505316856063462e-07
12300.300009000362 8.867336322287098e-07
12350.300009000362 9.256236744531814e-07
12400.300009000362 9.091301535733916e-07
12450.300009000362 9.801198175715551e-07
12500.300009000362 1.0508961190088707e-06
12550.300009000362 1.0893960352072114e-06
12600.300009000362 1.1007833286899454e-06
12650.300009000362 1.105963623866107e-06
12700.300009000362 1.2182585729557203e-06
12750.300009000362 1.147570469931069e-06
12800.300009000362 1.2033125386234393e-06
12850.300009000362 1.1397721455223607e-06
12900.300009000362 1.0596405702125652e-06
12950.300009000362 1.1563471423582835e-06
13000.300009000362 1.1396429116187889e-06
13050.300009000362 1.1276495768816398e-06
13100.300009000362 1.034043783799949e-06
13150.300009000362 9.67765419615766e-07
13200.300009000362 9.424225676807002e-07
13250.300009000362 7.876703815354783e-07
13300.300009000362 5.05866308409201e-07
13350.300009000362 2.3440594165447738e-07
13400.300009000362 1.5695763179634746e-07
13450.300009000362 1.0776252830096402e-07
13500.300009000362 7.426959764695938e-08
13550.300009000362 6.799410107485057e-08
13600.300009000362 4.8502980898719044e-08
13650.300009000362 9.1676018395836e-08
13700.300009000362 8.23874620661016e-08
13750.300009000362 7.235575058980361e-08
13800.300009000362 9.763583769592917e-08
13850.300009000362 8.037556678883499e-08
13900.300009000362 8.08795508103344e-08
13950.300009000362 7.397091563766991e-08
14000.300009000362 6.253217241486349e-08
14050.300009000362 7.49963546790505e-08
14100.300009000362 6.275539361618102e-08
14150.300009000362 7.218268378390451e-08
14200.300009000362 6.740792987225061e-08
14250.300009000362 6.456263538200486e-08
14300.300009000362 7.409101900731915e-08
14350.300009000362 7.513487876589848e-08
14400.300009000362 9.075118799996252e-08
14450.300009000362 9.142456165644285e-08
14500.300009000362 1.385339875262648e-07
14550.300009000362 1.3968632076150059e-07
14600.300009000362 1.6210953154631593e-07
14650.300009000362 1.809090949705075e-07
14700.300009000362 1.4025046925602961e-07
14750.300009000362 1.7461522117428792e-07
14800.300009000362 2.0066432778750916e-07
14850.300009000362 1.9950130267180324e-07
14900.300009000362 2.271689843685439e-07
14950.300009000362 2.3558812987510073e-07
15000.300009000362 2.387158243309696e-07
15050.300009000362 3.0456209933607823e-07
15100.300009000362 3.226459960311379e-07
15150.300009000362 3.5193442761695616e-07
15200.300009000362 3.1073008594413937e-07
15250.300009000362 3.4976192736008957e-07
15300.300009000362 3.9543706738065883e-07
15350.300009000362 4.4333677476263934e-07
15400.300009000362 4.718069238408224e-07
15450.300009000362 5.43237089395752e-07
15500.300009000362 5.654430996673297e-07
15550.300009000362 6.154525089389045e-07
15600.300009000362 6.5098237777874e-07
15650.300009000362 6.522833408857468e-07
15700.300009000362 7.602383943944852e-07
15750.300009000362 8.042701483159717e-07
15800.300009000362 7.894464307437834e-07
15850.300009000362 8.564384213693868e-07
15900.300009000362 8.41703003409604e-07
15950.300009000362 8.509748552116471e-07
16000.300009000362 9.158861886620044e-07
16050.300009000362 9.147361777977849e-07
16100.300009000362 9.250125195422085e-07
16150.300009000362 7.639554753539763e-07
16200.300009000362 7.134814481142666e-07
16250.300009000362 7.351120319828015e-07
16300.300009000362 7.1855422662279e-07
16350.300009000362 7.518427810035467e-07
16400.300009000362 8.143474451951114e-07
16450.300009000362 8.459571688899303e-07
16500.300009000362 8.869471063472023e-07
16550.300009000362 8.718621240186014e-07
16600.300009000362 8.153224603353006e-07
16650.300009000362 8.205523283981939e-07
16700.300009000362 5.52237966315532e-07
16750.300009000362 6.476058072623575e-07
16800.300009000362 8.129091414833704e-07
16850.300009000362 7.865962583368387e-07
16900.300009000362 7.624148779779841e-07
16950.300009000362 6.86791355917639e-07
17000.300009000362 6.48081687150883e-07
17050.300009000362 6.94379659233804e-07
17100.300009000362 6.985789431505086e-07
17150.300009000362 5.894564264089227e-07
17200.300009000362 6.196147820947195e-07
17250.300009000362 5.425311424012035e-07
17300.300009000362 4.898021265089835e-07
17350.300009000362 4.7431500280901933e-07
17400.300009000362 4.408605937018865e-07
17450.300009000362 4.52467016898171e-07
17500.300009000362 4.7131427488192726e-07
17550.300009000362 3.9869699738092665e-07
17600.300009000362 3.7868871481557595e-07
17650.300009000362 3.8254527464322137e-07
17700.300009000362 2.5475775615303784e-07
17750.300009000362 2.55425140472753e-07
17800.300009000362 3.069064102484978e-07
17850.300009000362 2.1374374891797757e-07
17900.300009000362 2.43680547564328e-07
17950.300009000362 1.9495099031993874e-07
18000.300009000362 2.027469878256713e-07
18050.300009000362 2.1575789077876714e-07
18100.300009000362 1.8276498415441554e-07
