# %ECSV 1.0
# ---
# datatype:
# - {name: wav, unit: Angstrom, datatype: float64}
# - {name: flux_nu, unit: erg / (cm2 Hz s), datatype: float64}
# meta: {C/O: '1.00', Kzz: '1.0000E+05', Teff: '275.', Y: '0.28', '[Fe/H]': '0.00', f_hole: '1.00', f_rain: '0.00', grav: '56.'}
# schema: astropy-2.0
wav flux_nu
4000.0559999999996 nan
4050.0559999999996 1.0310199567100203e-19
4100.056 2.330487337710036e-18
4150.056 1.1684494584700094e-17
4200.056 1.3537555954800066e-17
4250.056 8.395782419600063e-17
4300.056 1.8917935424000048e-16
4350.056 3.541346974100015e-16
4400.056 5.853043449300003e-16
4450.056 9.12354467239999e-16
4500.056 1.5139973103000056e-15
4550.056 1.9603834172599992e-15
4600.056 1.3938103934999983e-15
4650.056 1.2137652834999974e-15
4700.056 8.90784293509999e-16
4750.056 6.013521917799999e-16
4800.056 4.2582280293999853e-16
4850.056 2.392431689999988e-16
4900.056 1.5574390891999982e-16
4950.056 1.2008647445e-16
5000.056 8.548558485399972e-17
5050.056 6.395813714300043e-17
5100.056 7.671987542600131e-17
5150.056 9.864191991200025e-17
5200.056 1.2176126083000047e-16
5250.056 1.4304655306000023e-16
5300.056 1.6776967234000047e-16
5350.056 1.965630447100003e-16
5400.056 2.2002927809000061e-16
5450.056 2.550577267700028e-16
5500.056 3.0185550797000107e-16
5550.056 3.5680789074000045e-16
5600.056 4.093434748300007e-16
5650.056 4.521160047599998e-16
5700.056 4.444996622700007e-16
5750.056 4.495941903100009e-16
5800.056 4.0260750893999794e-16
5850.056 2.5240586754899556e-16
5900.056 4.9414453053675903e-17
5950.056 4.404649277110224e-16
6000.056 1.1450565635299853e-15
6050.056 2.4084095047000283e-15
6100.056 4.192451682200044e-15
6150.056 6.555246358300042e-15
6200.056 9.68033499690005e-15
6250.056 1.2980986113799982e-14
6300.056 1.806285982759997e-14
6350.056 2.450059905499997e-14
6400.056 3.226643597600005e-14
6450.056 3.2887020483499203e-14
6500.056 4.088730471070075e-14
6550.056 5.65573746273973e-14
6600.056 8.014758899590253e-14
6650.056 1.1971580567700137e-13
6700.056 1.69845258220001e-13
6750.056 2.373926093500015e-13
6800.056 2.823838822300024e-13
6850.056 2.9781927647000014e-13
6900.056 2.2464203464600243e-13
6950.056 1.3492618739833411e-13
7000.056 1.708571911450922e-13
7050.056 1.7069058670620286e-13
7100.056 2.0013077839699555e-13
7150.056 1.2526338262591554e-13
7200.056 6.094631113150844e-14
7250.056 7.819522731881028e-14
7300.056 8.615079995965244e-14
7350.056 1.4567254163829004e-13
7400.056 2.2664757463741112e-13
7450.056 3.955663849890259e-13
7500.056 5.717202896900022e-13
7550.056 7.226284428500025e-13
7600.056 8.058159457e-13
7650.056 4.353985729379898e-13
7700.056 4.264562503550108e-13
7750.056 1.031888153510009e-12
7800.056 1.201952402599997e-12
7850.056 1.3269854770999708e-12
7900.056 1.4728605636879709e-12
7950.056 1.676908471729985e-12
8000.056 1.7743900503399988e-12
8050.056 1.923100440130026e-12
8100.056 9.103321609993117e-13
8150.056 3.9202411702753106e-13
8200.056 1.1110511872458846e-12
8250.056 1.1750407325408404e-12
8300.056 1.122628960263823e-12
8350.056 1.1426905276832004e-12
