# %ECSV 1.0
# ---
# datatype:
# - {name: wav, unit: Angstrom, datatype: float64}
# - {name: flux_nu, unit: erg / (cm2 Hz s), datatype: float64}
# meta: {C/O: '1.00', Kzz: '1.0000E+05', Teff: '275.', Y: '0.28', '[Fe/H]': '-0.50', f_hole: '1.00', f_rain: '0.00', grav: '1780.'}
# schema: astropy-2.0
wav flux_nu
4000.0559999999996 nan
4050.0559999999996 4.619419529100049e-19
4100.056 6.008736327600081e-18
4150.056 2.912316748500024e-17
4200.056 7.706144988600048e-17
4250.056 1.771319695000009e-16
4300.056 3.509905125400015e-16
4350.056 6.180997665100022e-16
4400.056 1.032924130190004e-15
4450.056 1.644748619300006e-15
4500.056 2.5264221883000084e-15
4550.056 3.625201848400003e-15
4600.056 3.996912767800009e-15
4650.056 4.921112346900007e-15
4700.056 5.653723218400004e-15
4750.056 5.667819790499997e-15
4800.056 5.2314543738999944e-15
4850.056 4.342677280699991e-15
4900.056 3.668074585299995e-15
4950.056 3.068679134899993e-15
5000.056 2.1871280324999902e-15
5050.056 1.5653931017999978e-15
5100.056 1.6044137319000012e-15
5150.056 1.7204957128000017e-15
5200.056 1.8852180388000012e-15
5250.056 2.044237827900002e-15
5300.056 2.211975060300002e-15
5350.056 2.402700202400002e-15
5400.056 2.5967539518000026e-15
5450.056 2.842047211100003e-15
5500.056 3.117789895900003e-15
5550.056 3.395188478500003e-15
5600.056 3.667894896300003e-15
5650.056 3.935102865000003e-15
5700.056 4.097926943700002e-15
5750.056 4.124119231699999e-15
5800.056 3.845885818599993e-15
5850.056 2.8931225457999715e-15
5900.056 1.0058723936800275e-15
5950.056 5.601555919600067e-15
6000.056 1.1202112517500092e-14
6050.056 1.9527024718000136e-14
6100.056 3.11810375190002e-14
6150.056 4.7543844949000276e-14
6200.056 7.042980728300035e-14
6250.056 1.0015483035300048e-13
6300.056 1.4267856659000073e-13
6350.056 2.0060677608000099e-13
6400.056 2.7722870998000137e-13
6450.056 3.5417095175000084e-13
6500.056 4.76339466500003e-13
6550.056 6.575518178400023e-13
6600.056 9.080974367100057e-13
6650.056 1.2636046883000061e-12
6700.056 1.677111327800006e-12
6750.056 2.177809105500008e-12
6800.056 2.561344337600003e-12
6850.056 2.4758787136999937e-12
6900.056 1.8618844243999833e-12
6950.056 1.3335244567000041e-12
7000.056 1.353350456699995e-12
7050.056 1.3693004925000026e-12
7100.056 1.4979257537000005e-12
7150.056 1.1649844640899806e-12
7200.056 8.74708618220012e-13
7250.056 9.78695082089985e-13
7300.056 9.857680284300107e-13
7350.056 1.273722122940005e-12
7400.056 1.5837461463000046e-12
7450.056 1.9230850269000076e-12
7500.056 2.1669482735000025e-12
