# %ECSV 1.0
# ---
# datatype:
# - {name: wav, unit: Angstrom, datatype: float64}
# - {name: flux_nu, unit: erg / (cm2 Hz s), datatype: float64}
# meta: {C/O: '1.50', Kzz: '1.0000E+05', Teff: '1000.', Y: '0.28', '[Fe/H]': '0.00', f_hole: '1.00', f_rain: '0.00', grav: '1000.'}
# schema: astropy-2.0
wav flux_nu
4000.0559999999996 nan
4050.0559999999996 3.467753601456814e-13
4100.056 2.1366584290899484e-11
4150.056 7.654277382100246e-11
4200.056 6.766368553310184e-11
4250.056 1.445729309130032e-10
4300.056 2.010918702140087e-10
4350.056 2.1947715186700227e-10
4400.056 2.66115889992002e-10
4450.056 3.1417876147000526e-10
4500.056 3.047693789200092e-10
4550.056 3.3518154858999227e-10
4600.056 2.734448910179983e-10
4650.056 2.1823770241999785e-10
4700.056 1.68616086659999e-10
4750.056 7.549638236799929e-11
4800.056 2.1809578021299683e-11
4850.056 5.6609343995999325e-12
4900.056 2.2549328942999832e-12
4950.056 1.0035457942399907e-12
5000.056 3.518033764399959e-13
5050.056 1.3484244420999944e-13
5100.056 1.0564406682699982e-13
5150.056 9.024791965199977e-14
5200.056 7.746226772799986e-14
5250.056 6.574214889899986e-14
5300.056 5.647422497999989e-14
5350.056 5.005068071199995e-14
5400.056 4.583037880699992e-14
5450.056 4.268779001899989e-14
5500.056 4.033214186e-14
5550.056 3.859256196099999e-14
5600.056 3.7238093525999915e-14
5650.056 3.5900060828999996e-14
5700.056 3.4415552129e-14
5750.056 3.153375763299994e-14
5800.056 2.7009634575999938e-14
5850.056 1.8988306856599816e-14
5900.056 6.650544321735925e-15
5950.056 3.72140753080005e-14
6000.056 7.798770597400046e-14
6050.056 1.4144903592000134e-13
6100.056 2.4129943670000156e-13
6150.056 4.0413640723000286e-13
6200.056 6.758046111400045e-13
6250.056 1.131317528530008e-12
6300.056 1.8848188135000143e-12
6350.056 3.1221835079000243e-12
6400.056 5.111348852800038e-12
6450.056 8.218531218100039e-12
6500.056 1.2908002467200075e-11
6550.056 1.9844164171000146e-11
6600.056 2.993336213200023e-11
6650.056 4.419878893900026e-11
6700.056 5.5485898355600484e-11
6750.056 8.789244038000043e-11
6800.056 1.1478033243000038e-10
6850.056 1.3192582956000013e-10
6900.056 1.2881555381000006e-10
6950.056 1.172467639799998e-10
7000.056 1.1640150498000039e-10
7050.056 1.270940074399998e-10
7100.056 1.396835255500001e-10
7150.056 1.4695302393699914e-10
7200.056 1.4581903047700173e-10
7250.056 1.3676954227199722e-10
7300.056 1.2102324993300025e-10
7350.056 1.0380654097799935e-10
7400.056 8.680947837500018e-11
7450.056 6.965783196299991e-11
7500.056 5.33478366359997e-11
7550.056 3.843241374699973e-11
7600.056 2.675145788599976e-11
7650.056 6.71306902956968e-12
7700.056 4.457613861934213e-12
7750.056 2.273320895300045e-11
7800.056 4.4664739721480785e-11
7850.056 9.920556437300112e-11
7900.056 1.7050541398000155e-10
7950.056 2.1753510873720308e-10
8000.056 4.247991937500039e-10
8050.056 6.159872912800059e-10
8100.056 8.438861818400013e-10
8150.056 1.1154408259400025e-09
8200.056 1.4850658531000312e-09
8250.056 1.8781707573800204e-09
8300.056 2.3667203342501126e-09
8350.056 2.9037338629999815e-09
8400.056 3.5449902704999603e-09
8450.056 4.338921442999988e-09
8500.056 4.6931168148298175e-09
8550.056 6.008388493100179e-09
8600.056 7.436136701100061e-09
8650.056 8.73030387400008e-09
8700.056 1.0140310159800073e-08
8750.056 1.1742179389000067e-08
8800.056 1.3404926124000107e-08
8850.056 1.4789704874000028e-08
8900.056 1.4546605120499785e-08
8950.056 1.3957957507699896e-08
9000.056 1.7528383916099424e-08
9050.056 2.2937072719800302e-08
9100.056 2.5967568044700486e-08
9150.056 2.854334777320097e-08
9200.056 3.261877274399821e-08
9250.056 3.4003028021097174e-08
9300.056 2.1238433880689838e-08
9350.056 2.685109097942248e-08
9400.056 3.739163125063567e-08
9450.056 3.9549728668911e-08
9500.056 3.9941435733410535e-08
9550.056 4.3988416124008294e-08
9600.056 4.625151533818295e-08
9650.056 5.232284167350639e-08
9700.056 6.276941392753533e-08
9750.056 6.794393265885385e-08
9800.056 7.567006426679514e-08
9850.056 8.476959099499903e-08
9900.056 9.109438230099942e-08
9950.056 9.522469357399944e-08
10000.056 8.463736906899939e-08
10050.056 1.0735432649700024e-07
10100.056 1.2198842438500024e-07
10150.056 1.3300521065999813e-07
10200.056 1.4691447684000116e-07
10250.056 1.610873384100012e-07
10300.056 1.7697901337999947e-07
10350.056 1.946090240000023e-07
10400.056 2.117396925399991e-07
10450.056 2.25849653459999e-07
10500.056 2.361043722500007e-07
10550.056 2.4655683832000055e-07
10600.056 2.5940392645999803e-07
10650.056 2.7447238789000454e-07
10700.056 2.8842291498000353e-07
10750.056 3.0150830677000377e-07
10800.056 3.1152999006000286e-07
10850.056 3.183428691199994e-07
10900.056 2.9241941181999836e-07
10950.056 2.2332486845399885e-07
11000.056 1.834756849941813e-07
11050.056 1.4299808030279693e-07
11100.056 1.0969141245792374e-07
11150.056 8.28666450211647e-08
11200.056 9.014769242026305e-08
11250.056 1.1061113121424502e-07
11300.056 1.131405092881329e-07
11350.056 6.103976098515906e-08
11400.056 1.0155070356773936e-07
11450.056 8.892520173540843e-08
11500.056 8.911095759253552e-08
11550.056 5.690286468736126e-08
11600.056 5.882452357726864e-08
11650.056 7.984185871279139e-08
11700.056 7.195451443530932e-08
11750.056 4.4219286891062036e-08
11800.056 8.694104016715595e-08
11850.056 1.3517818141259927e-07
11900.056 1.6611474128279014e-07
11950.056 2.1311897709840878e-07
12000.056 2.5329036667799875e-07
12050.056 3.0337821954002464e-07
12100.056 3.5318522946399004e-07
12150.056 4.1326898286999295e-07
12200.056 4.6147982525998795e-07
12250.056 5.186071890899918e-07
12300.056 5.754012033800096e-07
12350.056 5.850378123200012e-07
12400.056 5.893601664199903e-07
12450.056 5.573996923100088e-07
12500.056 5.698312864099951e-07
12550.056 6.126856104900215e-07
12600.056 7.791814205800101e-07
12650.056 8.005999705100028e-07
12700.056 8.217978889900225e-07
12750.056 7.923440053100083e-07
12800.056 7.839734703900025e-07
12850.056 6.973405942400013e-07
12900.056 6.410272691900125e-07
12950.056 6.127359633749953e-07
13000.056 5.941852548529901e-07
13050.056 5.373930907430803e-07
13100.056 5.065147817405728e-07
13150.056 4.2839640603764054e-07
13200.056 3.80854724206989e-07
13250.056 2.8865590089604206e-07
13300.056 1.6219914341874866e-07
13350.056 5.8426825612256906e-08
13400.056 3.298881270636752e-08
13450.056 2.128592726359574e-08
13500.056 1.4116238792799585e-08
13550.056 1.0304720621933813e-08
13600.056 6.855907148467992e-09
13650.056 1.5135960868059754e-08
13700.056 1.1956766967249014e-08
13750.056 1.4734502315286004e-08
13800.056 1.7515062664510617e-08
13850.056 1.3405050482749376e-08
13900.056 1.3569721523541045e-08
13950.056 1.2719473295848086e-08
14000.056 1.2252028638547906e-08
14050.056 1.5103789284737017e-08
14100.056 1.2737084971745294e-08
14150.056 1.7904859590451532e-08
14200.056 1.4474131229259916e-08
14250.056 1.4878496264536946e-08
14300.056 2.3733615313299212e-08
14350.056 2.4454369037154677e-08
14400.056 2.5997697386628273e-08
14450.056 3.030940983759726e-08
14500.056 4.8454583697206824e-08
14550.056 5.16073125255565e-08
14600.056 7.019127127822168e-08
14650.056 6.885815508751706e-08
14700.056 5.70357619358301e-08
14750.056 7.017879677907169e-08
14800.056 8.615645268130032e-08
14850.056 9.3902111488091e-08
14900.056 9.503601503634357e-08
14950.056 1.0973281055486838e-07
15000.056 1.2439928405043626e-07
15050.056 1.4735263916983484e-07
15100.056 1.577732723698019e-07
15150.056 1.7542113067718533e-07
15200.056 1.8362614209816714e-07
15250.056 2.25827000683402e-07
15300.056 2.475414341759797e-07
15350.056 2.8511484189798857e-07
15400.056 3.159477969510221e-07
15450.056 3.443291092700178e-07
15500.056 3.607750803999939e-07
15550.056 4.0009544966999014e-07
15600.056 4.137257926100041e-07
15650.056 4.287982218000129e-07
15700.056 4.6659215649002347e-07
15750.056 4.777310651099949e-07
15800.056 4.6788998006000865e-07
15850.056 4.756743211500011e-07
15900.056 4.4324192437000393e-07
15950.056 4.058420529799826e-07
16000.056 3.394358934700033e-07
16050.056 2.5440122210198953e-07
16100.056 1.9481645657498757e-07
16150.056 1.42133796181197e-07
16200.056 1.0236708512758087e-07
16250.056 9.139252846204917e-08
16300.056 7.851542453686788e-08
16350.056 8.78813268707651e-08
16400.056 1.0213425373861408e-07
16450.056 1.1005036888978975e-07
16500.056 1.210759538329556e-07
16550.056 1.1751631480809121e-07
16600.056 1.1971680664537703e-07
16650.056 8.87550915487323e-08
16700.056 3.9106838873340694e-08
16750.056 5.6204556173509654e-08
16800.056 8.447590030170579e-08
16850.056 8.973683080728324e-08
16900.056 7.823602616020081e-08
16950.056 6.60880141465164e-08
17000.056 5.360372733063775e-08
17050.056 7.702933680941564e-08
17100.056 9.315944035300146e-08
17150.056 7.791147935120303e-08
17200.056 1.0898109387498269e-07
17250.056 9.618217638595483e-08
17300.056 8.027289909080096e-08
17350.056 7.316139647147203e-08
17400.056 7.92129258164221e-08
17450.056 8.563539932463437e-08
17500.056 9.612087888202044e-08
17550.056 8.756032777993848e-08
17600.056 7.888813615177994e-08
17650.056 7.763924688639673e-08
17700.056 6.259477216947728e-08
17750.056 5.7185279745716403e-08
17800.056 7.321666004281195e-08
17850.056 5.253305366723512e-08
17900.056 5.271187652696319e-08
17950.056 4.341549098681668e-08
18000.056 4.942580475560056e-08
18050.056 4.535300132792468e-08
18100.056 4.906164833335729e-08
18150.056 5.937233982501505e-08
18200.056 3.9397501911383506e-08
18250.056 7.560308408269828e-08
18300.056 4.939492464207115e-08
18350.056 4.4257163875308687e-08
18400.056 4.148342790755903e-08
18450.056 5.063622434522608e-08
18500.056 5.367178524042575e-08
18550.056 4.237564063332176e-08
18600.056 3.682354107355323e-08
18650.056 3.571770973595894e-08
18700.056 3.4021585527684806e-08
18750.056 4.54368904927209e-08
18800.056 7.513027306466503e-08
18850.056 8.429363208092475e-08
18900.056 7.738877096285534e-08
18950.056 1.1800965254126455e-07
19000.056 8.51021928281621e-08
19050.056 6.732625988077176e-08
19100.056 1.0460507022899684e-07
19150.056 7.770834728049262e-08
19200.056 9.727149221152457e-08
19250.056 7.368398455370412e-08
19300.056 6.848566713770395e-08
19350.056 6.163975118878084e-08
19400.056 4.304213098826743e-08
19450.056 7.247977060585102e-08
19500.056 7.346150449981646e-08
19550.056 5.603633956672475e-08
19600.056 7.097686150588996e-08
19650.056 8.459741937455895e-08
19700.056 8.36118491913695e-08
19750.056 9.023599627675175e-08
19800.056 9.485369312735353e-08
19850.056 1.2007239812133472e-07
19900.056 9.566441792385582e-08
19950.056 1.405888853135429e-07
20000.056 1.2760457715731706e-07
20050.056 1.4659505850943708e-07
20100.056 1.587800449460419e-07
20150.056 1.618230552869562e-07
20200.056 1.760183260308593e-07
20250.056 1.9967052538169521e-07
20300.056 1.976002701279146e-07
20350.056 2.2443664207116597e-07
20400.056 2.2015263107746152e-07
20450.056 2.475842048609756e-07
20500.056 2.6385448721595226e-07
20550.056 2.6311214489201683e-07
20600.056 2.8957828359602415e-07
20650.056 2.8911629705400925e-07
20700.056 2.9481213026801883e-07
20750.056 2.9950817437998793e-07
20800.056 3.0663061257997996e-07
20850.056 2.997945345779942e-07
20900.056 3.0869476110996473e-07
20950.056 2.985475363300079e-07
21000.056 2.909154969500141e-07
21050.056 2.8572887732999155e-07
21100.056 2.741651730850081e-07
21150.056 2.743216764039606e-07
21200.056 2.584785804970094e-07
21250.056 2.4575588638596465e-07
21300.056 2.214062615169894e-07
21350.056 2.1747003889759513e-07
21400.056 2.082608037910365e-07
21450.056 1.9291782446669914e-07
21500.056 1.803085998360401e-07
21550.056 1.682308547858067e-07
21600.056 1.5242618911011319e-07
21650.056 1.3787353456070356e-07
21700.056 1.367359459450052e-07
21750.056 1.2061868081087036e-07
21800.056 1.042277479123949e-07
21850.056 9.295548268849486e-08
21900.056 7.245029035919223e-08
21950.056 4.8872504194915064e-08
22000.056 2.235854080008873e-08
22050.056 1.8235508988868866e-08
22100.056 2.9380749541111708e-08
22150.056 3.552150371339484e-08
22200.056 3.94585381158707e-08
22250.056 3.579192240373973e-08
22300.056 2.849156675979708e-08
22350.056 2.8153440385438162e-08
22400.056 2.140570314365991e-08
22450.056 1.9371720087635888e-08
22500.056 1.9410133719787154e-08
22550.056 1.601472195122642e-08
22600.056 1.6445074392644343e-08
22650.056 1.833054578549047e-08
22700.056 1.6042812979863552e-08
22750.056 1.6351746300074076e-08
22800.056 1.5890251363718994e-08
22850.056 1.379761707133832e-08
22900.056 1.2673187654993754e-08
22950.056 1.1797636914755973e-08
23000.056 1.4891533089508902e-08
23050.056 1.87728690572848e-08
23100.056 3.2651379797052925e-08
23150.056 3.366844561875764e-08
23200.056 8.997646072127956e-09
23250.056 1.2965142348591866e-08
23300.056 1.151892962025528e-08
23350.056 1.1567046232779288e-08
23400.056 1.2092429608807286e-08
23450.056 1.1365022393743899e-08
23500.056 1.2455141052398317e-08
23550.056 1.5580983343322442e-08
23600.056 1.8623785905910243e-08
23650.056 2.327059761615656e-08
23700.056 1.325501917820494e-08
23750.056 1.1608657509048411e-08
23800.056 1.4114796496309988e-08
23850.056 1.5525667411478272e-08
23900.056 2.340833943534969e-08
23950.056 2.351990029606338e-08
24000.056 2.7742845966691147e-08
24050.056 3.131646295013366e-08
24100.056 2.9502093180211836e-08
24150.056 3.441324267232406e-08
24200.056 3.4036051608360636e-08
24250.056 2.912173748900087e-08
24300.056 3.606157657870958e-08
24350.056 3.124172855003228e-08
24400.056 4.077077707723542e-08
24450.056 3.96181390079831e-08
24500.056 4.00336900816377e-08
24550.056 4.741535772209388e-08
24600.056 4.7579610306917334e-08
24650.056 5.8910667570505125e-08
24700.056 4.39069694621755e-08
24750.056 4.872482617873079e-08
24800.056 4.9251675717431125e-08
24850.056 6.62095281197703e-08
24900.056 4.0064343170639976e-08
24950.056 6.599597335942625e-08
25000.056 5.8415639573513143e-08
25050.056 4.2475109327802505e-08
25100.056 5.873118747922979e-08
25150.056 4.164061860768749e-08
25200.056 5.2883428675211714e-08
25250.056 3.614002475568273e-08
25300.056 5.025336878855713e-08
25350.056 3.195414560024481e-08
25400.056 5.422227926895379e-08
25450.056 3.207201494240736e-08
25500.056 3.3185381445220947e-08
25550.056 3.6744357628046865e-08
25600.056 3.337659367257648e-08
25650.056 2.3898784389288433e-08
25700.056 4.247608204029904e-08
25750.056 2.073530965509422e-08
25800.056 4.5615799811272634e-08
25850.056 2.3317710862198507e-08
25900.056 3.2051258874673786e-08
25950.056 1.904022779921916e-08
26000.056 4.732320663062499e-08
26050.056 2.8441561643525873e-08
26100.056 4.709945933596914e-08
26150.056 3.683161769180151e-08
26200.056 4.017417162771587e-08
26250.056 6.430196725869916e-08
26300.056 4.335336452143035e-08
26350.056 7.562942238845524e-08
26400.056 7.246474080837605e-08
