# %ECSV 1.0
# ---
# datatype:
# - {name: wav, unit: Angstrom, datatype: float64}
# - {name: flux_nu, unit: erg / (cm2 Hz s), datatype: float64}
# meta: {C/O: '1.00', Kzz: '1.0000E+05', Teff: '200.', Y: '0.28', '[Fe/H]': '-0.50', f_hole: '1.00', f_rain: '0.00', grav: '100.'}
# schema: astropy-2.0
wav flux_nu
4000.0559999999996 nan
4050.0559999999996 9.475926790500112e-21
4100.056 1.0734968687900117e-19
4150.056 3.6376943087000257e-19
4200.056 6.231909921500035e-19
4250.056 2.108451808300014e-18
4300.056 4.5881620036000215e-18
4350.056 8.503257316900033e-18
4400.056 1.273520012300002e-17
4450.056 1.8450054750700062e-17
4500.056 3.3541943053000135e-17
4550.056 5.746539742500021e-17
4600.056 8.704054931300026e-17
4650.056 1.124959138600001e-16
4700.056 1.2031969662000013e-16
4750.056 1.2257642378000005e-16
4800.056 1.227130628299999e-16
4850.056 8.773742164099958e-17
4900.056 6.515361353999984e-17
4950.056 5.1921101947999894e-17
5000.056 3.6173392375999827e-17
5050.056 2.5167461764999992e-17
5100.056 3.010254155500017e-17
5150.056 3.8539143070000057e-17
5200.056 4.706669886700009e-17
5250.056 5.534857285500009e-17
5300.056 6.505108507500013e-17
5350.056 7.667836079000014e-17
5400.056 8.690529756500014e-17
5450.056 1.0254998794500037e-16
5500.056 1.243231969500002e-16
5550.056 1.5028822192000027e-16
5600.056 1.7612665219000025e-16
5650.056 1.982910316400001e-16
5700.056 1.9729385155000037e-16
5750.056 2.0671936843000015e-16
5800.056 1.9762819970999984e-16
5850.056 1.33889962300998e-16
5900.056 2.784137318731124e-17
5950.056 2.2244390830600567e-16
6000.056 5.619140869500042e-16
6050.056 1.1961301146300108e-15
6100.056 2.084678281200015e-15
6150.056 3.220616853600018e-15
6200.056 4.700518175200022e-15
6250.056 6.323389027900013e-15
6300.056 8.822557139700022e-15
6350.056 1.2198660380600027e-14
6400.056 1.6285672537000062e-14
6450.056 1.6216131345099855e-14
6500.056 1.9299554982500296e-14
6550.056 2.712096853699965e-14
6600.056 3.941055239800063e-14
6650.056 6.271646921200044e-14
6700.056 9.253783727300061e-14
6750.056 1.3150958534000072e-13
6800.056 1.5856326742000028e-13
6850.056 1.6384106818999988e-13
6900.056 1.1616520475799815e-13
6950.056 5.879757530000147e-14
7000.056 7.830919670199773e-14
7050.056 7.90444597200008e-14
7100.056 9.740188392799975e-14
7150.056 5.687933297240394e-14
7200.056 1.8719153973066208e-14
7250.056 1.9333373125528665e-14
7300.056 2.297498120488195e-14
7350.056 5.578559269760056e-14
7400.056 1.1444290605600136e-13
7450.056 2.2450243946000403e-13
7500.056 3.3304424246000147e-13
7550.056 4.198035878700015e-13
7600.056 4.762767587400008e-13
7650.056 3.1499022484999514e-13
7700.056 3.3361175039600674e-13
7750.056 6.383862643000033e-13
7800.056 6.836934383900014e-13
7850.056 7.164238934599932e-13
7900.056 7.280390357500024e-13
7950.056 8.512027405999981e-13
8000.056 8.925746168800015e-13
8050.056 9.627441478000037e-13
8100.056 4.0543285581297954e-13
8150.056 5.233051985230865e-14
8200.056 3.2983851633776674e-13
8250.056 3.777738968675075e-13
8300.056 2.519972667823451e-13
8350.056 3.2811591995550794e-13
8400.056 6.36609570142038e-13
8450.056 1.3661825788800191e-12
8500.056 1.9480366262000152e-12
8550.056 2.592022137700028e-12
8600.056 3.2686748656000254e-12
8650.056 3.5519043580999956e-12
8700.056 2.90013524619998e-12
8750.056 2.525916200699989e-12
8800.056 1.7546220037999538e-12
8850.056 9.069178815699381e-13
8900.056 2.3223403683598667e-14
8950.056 8.329269159503288e-16
9000.056 9.85026861510006e-16
9050.056 1.9161740695834656e-14
9100.056 2.2839948712998714e-14
9150.056 4.9592669928948787e-14
9200.056 2.0513621346205508e-13
9250.056 1.1918088023964804e-13
9300.056 6.67682507569824e-17
9350.056 8.419064054442147e-18
9400.056 1.150593438565113e-15
9450.056 1.2245292890859017e-16
9500.056 2.5160578540303e-16
9550.056 1.4888502673924515e-16
9600.056 7.254073785394186e-16
9650.056 3.900687328372485e-15
9700.056 7.747655269156418e-14
9750.056 4.2686777979927414e-14
9800.056 6.779601131239942e-14
9850.056 1.084888962931187e-13
9900.056 2.0033113718901535e-13
9950.056 2.093249192990105e-13
10000.056 1.6008160510023983e-13
10050.056 5.8913453674995e-14
10100.056 3.1136456986999844e-14
10150.056 1.3058185038999259e-14
10200.056 1.7373435370759495e-15
10250.056 9.647245698627021e-16
10300.056 2.9058617622548105e-15
10350.056 7.951630289970613e-16
10400.056 3.464833805290268e-15
10450.056 5.268693056799583e-15
10500.056 7.825814265200197e-15
10550.056 1.0610649904199968e-14
10600.056 9.78824294260002e-15
10650.056 7.077847438099856e-15
10700.056 4.203844648399907e-15
10750.056 2.6834415880699033e-15
10800.056 1.9281110346600292e-15
10850.056 1.3908623812999718e-15
10900.056 1.0216257358299708e-15
10950.056 6.118808293899961e-16
11000.056 3.341418096409805e-16
11050.056 1.528260790721926e-16
11100.056 4.465782306274192e-17
11150.056 7.146406668690638e-18
11200.056 1.623376347889005e-18
11250.056 6.469431332362072e-19
