# %ECSV 1.0
# ---
# datatype:
# - {name: wav, unit: Angstrom, datatype: float64}
# - {name: flux_nu, unit: erg / (cm2 Hz s), datatype: float64}
# meta: {C/O: '1.00', Kzz: '1.0000E+05', Teff: '1800.', Y: '0.28', '[Fe/H]': '0.00', f_hole: '1.00', f_rain: '0.00', grav: '1780.'}
# schema: astropy-2.0
wav flux_nu
4000.0559999999996 nan
4050.0559999999996 8.052045389741e-10
4100.056 2.239404394244797e-09
4150.056 2.3846433466372027e-09
4200.056 1.8892262644061512e-09
4250.056 1.8530102204400685e-09
4300.056 1.4835428732004348e-09
4350.056 1.5655334089100867e-09
4400.056 1.879938474890377e-09
4450.056 1.391555284530075e-09
4500.056 1.347762298400091e-09
4550.056 1.7116175548096704e-09
4600.056 1.6048549993899376e-09
4650.056 1.4712635280098133e-09
4700.056 1.806340258660079e-09
4750.056 1.8784218911599423e-09
4800.056 1.1202602328300953e-09
4850.056 1.2589671072400476e-09
4900.056 1.5805254912899506e-09
4950.056 1.356919236550009e-09
5000.056 6.653621065699347e-10
5050.056 4.120218469800099e-10
5100.056 3.455243392600253e-10
5150.056 2.7032835190903135e-10
5200.056 2.812257593419912e-10
5250.056 3.020770640200063e-10
5300.056 2.6548041222999985e-10
5350.056 2.25150637150002e-10
5400.056 1.859378905999997e-10
5450.056 1.475982330399995e-10
5500.056 1.145799786539993e-10
5550.056 9.169605538699926e-11
5600.056 7.081309309499983e-11
5650.056 5.2399545536999777e-11
5700.056 3.644915812599981e-11
5750.056 2.310207013099984e-11
5800.056 1.254344562839987e-11
5850.056 4.879427383969903e-12
5900.056 7.490537142987904e-13
5950.056 1.1023097421200228e-11
6000.056 3.8047639211000566e-11
6050.056 9.798820433800112e-11
6100.056 2.0833023011000234e-10
6150.056 4.014749749800033e-10
6200.056 7.089214098600048e-10
6250.056 1.1841494329200098e-09
6300.056 1.9120218056000143e-09
6350.056 2.914602444300024e-09
6400.056 4.232662273700014e-09
6450.056 5.97688471719994e-09
6500.056 7.943384355599903e-09
6550.056 1.055041649449992e-08
6600.056 1.334882493400008e-08
6650.056 1.531343006000052e-08
6700.056 9.730963981097083e-09
6750.056 1.891819268300017e-08
6800.056 2.3321337079000737e-08
6850.056 2.603098561600016e-08
6900.056 2.541719060999947e-08
6950.056 2.6368517142999726e-08
7000.056 2.9834881140999587e-08
7050.056 3.0931424029000374e-08
7100.056 2.749868409099998e-08
7150.056 2.7702430618000145e-08
7200.056 3.2645056488999866e-08
7250.056 3.629267549300096e-08
7300.056 3.810350075600094e-08
7350.056 3.58496528930002e-08
7400.056 3.0314669295000255e-08
7450.056 2.4918028149999603e-08
7500.056 2.018914979199979e-08
7550.056 1.540579087199995e-08
7600.056 9.25049005979984e-09
7650.056 1.2669218654454373e-09
7700.056 4.941133439183973e-10
7750.056 5.587437558100156e-09
7800.056 1.3401855009520324e-08
7850.056 2.892693690400035e-08
7900.056 4.110917682200066e-08
7950.056 4.4339867176374884e-08
8000.056 6.949630687100005e-08
8050.056 9.747535897099808e-08
8100.056 1.31754780982001e-07
8150.056 1.709777993200008e-07
8200.056 1.5686268370699813e-07
8250.056 2.1948791974000145e-07
8300.056 2.351349198700103e-07
8350.056 2.671970973700065e-07
8400.056 2.9290865284000165e-07
8450.056 2.583110752299966e-07
8500.056 2.462551909820262e-07
8550.056 3.0052367815001366e-07
8600.056 3.359981145199797e-07
8650.056 3.4286079103397587e-07
8700.056 3.2388421289796614e-07
8750.056 3.549599936500176e-07
8800.056 4.517960633000212e-07
8850.056 4.696564982299708e-07
8900.056 4.2879113261000845e-07
8950.056 4.4387361233628017e-07
9000.056 5.755475729800166e-07
9050.056 5.603440739600091e-07
9100.056 6.783786713299944e-07
9150.056 7.783446255200082e-07
9200.056 8.184112125200166e-07
9250.056 7.194679574700093e-07
9300.056 6.208263072429677e-07
9350.056 6.995693427440387e-07
9400.056 7.873035465499988e-07
9450.056 8.899076181899894e-07
9500.056 1.0111071137899537e-06
9550.056 1.084994420918069e-06
9600.056 1.1478192985700533e-06
9650.056 1.270099600530048e-06
9700.056 1.4230548485599308e-06
9750.056 1.2514933797999627e-06
9800.056 1.3338093277899483e-06
9850.056 1.3146924115699996e-06
9900.056 9.199091612699393e-07
9950.056 6.463519180900077e-07
10000.056 6.236962085699829e-07
10050.056 7.065843630799899e-07
10100.056 8.488982862700471e-07
10150.056 8.379320457199578e-07
10200.056 9.139732557199891e-07
10250.056 9.547718065099682e-07
10300.056 9.015038904699869e-07
10350.056 1.0540394490000515e-06
10400.056 1.2024326508499573e-06
10450.056 1.2434857252200575e-06
10500.056 1.2416522217599551e-06
10550.056 1.335166025140055e-06
10600.056 1.446243047170025e-06
10650.056 1.4819990170600895e-06
10700.056 1.5397307938900445e-06
10750.056 1.6997882390500667e-06
10800.056 1.8522879869499621e-06
10850.056 2.081898080229916e-06
10900.056 2.136664547039956e-06
10950.056 2.1323294764899244e-06
11000.056 2.031255310129975e-06
11050.056 1.7047862911299727e-06
11100.056 1.762596948731133e-06
11150.056 1.8733430906469195e-06
11200.056 1.9025522559842423e-06
11250.056 2.3011941728309517e-06
11300.056 2.2183587291289514e-06
11350.056 1.934065298545907e-06
11400.056 1.5047053894100357e-06
11450.056 2.2388991329349356e-06
11500.056 2.7778123084248138e-06
11550.056 2.589134012363029e-06
11600.056 2.7483806653516215e-06
11650.056 2.572205304742117e-06
11700.056 1.701128618049031e-06
11750.056 1.8362867474198236e-06
11800.056 1.9181712187701297e-06
11850.056 2.870506055330129e-06
11900.056 3.2782664654797207e-06
11950.056 2.8453265252600222e-06
12000.056 2.3944742826000396e-06
12050.056 2.9669264412000412e-06
12100.056 2.9007932016998754e-06
12150.056 3.4324321159998755e-06
12200.056 3.3051341545997086e-06
12250.056 3.6548978483999213e-06
12300.056 3.771179310300155e-06
12350.056 3.6088602201999616e-06
12400.056 3.0355231586999422e-06
12450.056 2.591695403100023e-06
12500.056 2.731577528699846e-06
12550.056 2.823449168470164e-06
12600.056 3.596586326500007e-06
12650.056 3.6866522009998953e-06
12700.056 4.1239811827002256e-06
12750.056 4.030119119799871e-06
12800.056 4.267023073500098e-06
12850.056 4.081453360799914e-06
12900.056 3.799939514899911e-06
12950.056 3.910230167299959e-06
13000.056 4.134774171799834e-06
13050.056 4.362736247579917e-06
13100.056 4.430944597159952e-06
13150.056 4.457623319599912e-06
13200.056 4.257663097400053e-06
13250.056 3.861575772510038e-06
13300.056 3.254126360985704e-06
13350.056 1.7232843805660797e-06
13400.056 1.4065071803992185e-06
13450.056 1.191662234592625e-06
13500.056 1.0564248753999362e-06
13550.056 9.639973407178959e-07
13600.056 9.45302258955063e-07
13650.056 1.2591271574446244e-06
13700.056 1.1165216575267966e-06
13750.056 1.2186069962347866e-06
13800.056 1.4499136024287034e-06
13850.056 1.3158968667903925e-06
13900.056 1.2625927425172815e-06
13950.056 1.1732462241736754e-06
14000.056 1.0916668462629462e-06
14050.056 1.1773708180885797e-06
14100.056 9.666833028424052e-07
14150.056 1.0949434584808563e-06
14200.056 9.614217191993254e-07
14250.056 9.254767503139781e-07
14300.056 1.0381174291470785e-06
14350.056 1.0617288508012588e-06
14400.056 1.1051057047880188e-06
14450.056 1.1628380003750784e-06
14500.056 1.3778607764629257e-06
14550.056 1.3948185594939302e-06
14600.056 1.6051386723363337e-06
14650.056 1.5717800001775218e-06
14700.056 1.424224606648992e-06
14750.056 1.567170707735321e-06
14800.056 1.6746878537582886e-06
14850.056 1.8269728076397794e-06
14900.056 1.7774405797929103e-06
14950.056 1.8318530795502334e-06
15000.056 1.9269752285900887e-06
15050.056 2.187497157489748e-06
15100.056 2.1861103794100603e-06
15150.056 2.3114923674601356e-06
15200.056 2.4200683278198486e-06
15250.056 2.533780809400003e-06
15300.056 2.667515866249941e-06
15350.056 2.849117747319947e-06
15400.056 2.9759063822600207e-06
15450.056 3.127225058520113e-06
15500.056 3.218807576200011e-06
15550.056 3.4114062634997846e-06
15600.056 3.4266139070001572e-06
15650.056 3.579685434000118e-06
15700.056 3.834318731700361e-06
15750.056 3.990548405399849e-06
15800.056 3.982742033200179e-06
15850.056 3.424447995400062e-06
15900.056 3.5552527332000603e-06
15950.056 3.555592143299866e-06
16000.056 3.639592470900003e-06
16050.056 3.693766326600089e-06
16100.056 3.8079262759000366e-06
16150.056 3.5577379133000454e-06
16200.056 3.7371373746999097e-06
16250.056 3.5861887560999803e-06
16300.056 3.6142678104000157e-06
16350.056 3.8139918809999817e-06
16400.056 3.7642321864000375e-06
16450.056 3.894182156500144e-06
16500.056 3.978031239700126e-06
16550.056 4.145979940899991e-06
16600.056 3.8788162596001294e-06
16650.056 4.133475127099989e-06
16700.056 3.909714283899858e-06
16750.056 3.904579314299937e-06
16800.056 4.077043287699889e-06
16850.056 4.1250387712998704e-06
16900.056 3.994246987799991e-06
16950.056 3.944167456199993e-06
17000.056 3.99779221240023e-06
17050.056 3.992692424799982e-06
17100.056 3.821342768500231e-06
17150.056 3.716830890700089e-06
17200.056 3.47256563718989e-06
17250.056 3.210848240859938e-06
17300.056 3.167219600169879e-06
17350.056 3.0607279526301865e-06
17400.056 2.9433899405199393e-06
17450.056 2.7175303973292835e-06
17500.056 2.6456088915999787e-06
17550.056 2.4786426096073804e-06
17600.056 2.396034760225968e-06
17650.056 2.393394078837155e-06
17700.056 1.9915688318788202e-06
17750.056 1.8884214074589439e-06
17800.056 1.920465668962388e-06
17850.056 1.6176451435380005e-06
17900.056 1.758148832441102e-06
17950.056 1.6341567007199585e-06
18000.056 1.5264228252879984e-06
18050.056 1.4956896608521127e-06
18100.056 1.4580730970528443e-06
18150.056 1.6542108672993244e-06
18200.056 1.2747257620710967e-06
18250.056 1.7094607919408057e-06
18300.056 1.5235219275790054e-06
18350.056 1.4602299664721125e-06
18400.056 1.4191321684630883e-06
18450.056 1.2702912724254753e-06
18500.056 1.3442285263231131e-06
18550.056 1.2023861063770232e-06
18600.056 1.0180123728887352e-06
18650.056 1.1437528040471813e-06
18700.056 1.2727984905161759e-06
18750.056 1.2609251327972689e-06
18800.056 1.4049205643722957e-06
18850.056 1.6230565443299575e-06
18900.056 1.5314019303544577e-06
18950.056 1.7392570971259734e-06
19000.056 1.7297639012098162e-06
19050.056 1.6145875261969193e-06
19100.056 1.8387214015441063e-06
19150.056 1.7751929387460492e-06
19200.056 1.809764143038286e-06
19250.056 1.6616617598169567e-06
19300.056 1.7517354096556265e-06
19350.056 1.650518743654879e-06
19400.056 1.3061272957698514e-06
19450.056 1.6673961090949495e-06
19500.056 1.6805308751959513e-06
19550.056 1.355922679163229e-06
19600.056 1.543375006087934e-06
19650.056 1.6120223248963613e-06
19700.056 1.590852413461104e-06
19750.056 1.4694216732770963e-06
19800.056 1.596529058818822e-06
19850.056 1.7206901859710299e-06
19900.056 1.4450461844581794e-06
