# %ECSV 1.0
# ---
# datatype:
# - {name: wav, unit: Angstrom, datatype: float64}
# - {name: flux_nu, unit: erg / (cm2 Hz s), datatype: float64}
# meta: {C/O: '0.50', Kzz: '1.0000E+05', Teff: '1500.', Y: '0.28', '[Fe/H]': '0.00', f_hole: '1.00', f_rain: '0.00', grav: '1000.'}
# schema: astropy-2.0
wav flux_nu
4000.0559999999996 nan
4050.0559999999996 1.9063048417607388e-10
4100.056 1.0930830481738895e-09
4150.056 1.1553572091530731e-09
4200.056 8.997014325778076e-10
4250.056 9.562035453821689e-10
4300.056 8.380154865121282e-10
4350.056 8.201361079400625e-10
4400.056 9.142181350400924e-10
4450.056 7.95126460700027e-10
4500.056 7.932500989100604e-10
4550.056 9.70839567493867e-10
4600.056 9.86899028329977e-10
4650.056 9.24372759869924e-10
4700.056 1.0940730619800137e-09
4750.056 1.0641238078999498e-09
4800.056 5.935590884300316e-10
4850.056 4.786269441699992e-10
4900.056 4.108402071599968e-10
4950.056 2.407971295599984e-10
5000.056 8.662060148699771e-11
5050.056 3.161709819899993e-11
5100.056 2.5100916058999912e-11
5150.056 2.1864081112000022e-11
5200.056 1.8897094914999813e-11
5250.056 1.5155717458999932e-11
5300.056 1.1988903997999967e-11
5350.056 9.536375619099967e-12
5400.056 7.642643346999979e-12
5450.056 6.075231958599982e-12
5500.056 4.738378421199985e-12
5550.056 3.6129423636999886e-12
5600.056 2.6768822066999887e-12
5650.056 1.8910064951999917e-12
5700.056 1.2568199270799928e-12
5750.056 7.686400829299945e-13
5800.056 4.317257752199963e-13
5850.056 2.0656724606999716e-13
5900.056 5.3579759406681226e-14
5950.056 4.503863154300075e-13
6000.056 1.5058894119300261e-12
6050.056 4.358832138000054e-12
6100.056 1.0707011051800119e-11
6150.056 2.333931147600023e-11
6200.056 4.599707996300039e-11
6250.056 8.402371180800074e-11
6300.056 1.4540789722000113e-10
6350.056 2.4088726328000173e-10
6400.056 3.8329439628000276e-10
6450.056 5.902097748200044e-10
6500.056 8.859425765500075e-10
6550.056 1.3031103379000084e-09
6600.056 1.884867418500013e-09
6650.056 2.6228612404000145e-09
6700.056 2.075870850139769e-09
6750.056 4.47165936460003e-09
6800.056 5.973274684100049e-09
6850.056 6.703460219200025e-09
6900.056 6.361015023900005e-09
6950.056 5.636310332899989e-09
7000.056 5.491739897200012e-09
7050.056 5.9494111337000044e-09
7100.056 6.535612719200007e-09
7150.056 6.924493033399973e-09
7200.056 7.155394029800042e-09
7250.056 6.815900819299934e-09
7300.056 6.0388474268999885e-09
7350.056 5.10240891999997e-09
7400.056 4.245307713200001e-09
7450.056 3.4311038648999955e-09
7500.056 2.6243362069999846e-09
7550.056 1.8657737877999858e-09
7600.056 1.1196785521199834e-09
7650.056 1.4551632014989764e-10
7700.056 5.1250598395380274e-11
7750.056 7.141791856500216e-10
7800.056 1.7558302054002383e-09
7850.056 4.090164032900043e-09
7900.056 6.667171515200046e-09
7950.056 7.88564979110569e-09
8000.056 1.4311008212000128e-08
8050.056 1.9742760177000058e-08
8100.056 2.627911312300001e-08
8150.056 3.4128121926000064e-08
8200.056 3.943172923600065e-08
8250.056 5.368634197600059e-08
8300.056 6.49921342930018e-08
8350.056 7.763960200899968e-08
8400.056 9.095133683599875e-08
8450.056 1.0075406158399916e-07
8500.056 1.0164840113614992e-07
8550.056 1.2301336643000392e-07
8600.056 1.3440858559499933e-07
8650.056 1.2594057671499308e-07
8700.056 1.318780040519838e-07
8750.056 1.47702816523006e-07
8800.056 1.7915189029100498e-07
8850.056 2.008187465609914e-07
8900.056 2.139922692620001e-07
8950.056 2.0341129129171067e-07
9000.056 2.709006711299945e-07
9050.056 2.7995151887001016e-07
9100.056 3.201623961800022e-07
9150.056 3.5171110298000504e-07
9200.056 3.7988263245998003e-07
9250.056 3.6522405617497867e-07
9300.056 2.691305670523896e-07
9350.056 3.164271956731114e-07
9400.056 3.8211908270998226e-07
9450.056 4.1877052228947105e-07
9500.056 4.451484065844752e-07
9550.056 4.7610591249135247e-07
9600.056 4.776822557022274e-07
9650.056 5.180639918379973e-07
9700.056 5.798499234483541e-07
9750.056 5.680777412539927e-07
9800.056 6.089201227069483e-07
9850.056 6.331237690100039e-07
9900.056 4.841675549099727e-07
9950.056 3.9710067074999714e-07
10000.056 3.667346009099882e-07
10050.056 4.329577004499978e-07
10100.056 5.085210468200082e-07
10150.056 5.176171778299634e-07
10200.056 5.656921991199918e-07
10250.056 5.988713887799944e-07
10300.056 5.944169057300012e-07
10350.056 6.792013238700261e-07
10400.056 7.518799404199804e-07
10450.056 7.727072802800183e-07
10500.056 7.632515074099895e-07
10550.056 7.8815382967002e-07
10600.056 8.398241841199971e-07
10650.056 8.860159167100407e-07
10700.056 9.359326898700286e-07
10750.056 1.0175026513200296e-06
10800.056 1.0971833853699946e-06
10850.056 1.2128147798099664e-06
10900.056 1.1863893081599814e-06
10950.056 1.058152110149975e-06
11000.056 9.788992995889466e-07
11050.056 8.522625036149768e-07
11100.056 8.099736617063697e-07
11150.056 7.858638285460485e-07
11200.056 8.123012495411496e-07
11250.056 9.926068046949371e-07
11300.056 9.397371139748867e-07
11350.056 6.928030274980891e-07
11400.056 7.116070128070495e-07
11450.056 8.851253617564301e-07
11500.056 1.1162464665571973e-06
11550.056 9.786085456250718e-07
11600.056 1.0390049328885221e-06
11650.056 1.0123176003731772e-06
11700.056 7.240104750730428e-07
11750.056 7.57443831395949e-07
11800.056 8.228677060786356e-07
11850.056 1.1921421079500215e-06
11900.056 1.3358956782808441e-06
11950.056 1.3209099659990237e-06
12000.056 1.2271136211700258e-06
12050.056 1.469979138050065e-06
12100.056 1.4912919988499425e-06
12150.056 1.7263583048099402e-06
12200.056 1.735975020079834e-06
12250.056 1.9059029647999271e-06
12300.056 2.0158219241000877e-06
12350.056 1.978501792099997e-06
12400.056 1.7879283340999661e-06
12450.056 1.5926797465800236e-06
12500.056 1.6615432591199505e-06
12550.056 1.7299861989601039e-06
12600.056 2.1784638376000267e-06
12650.056 2.1989431449999694e-06
12700.056 2.406971283500174e-06
12750.056 2.3540095903999644e-06
12800.056 2.4644965579800717e-06
12850.056 2.3169682674199663e-06
12900.056 2.157809621420002e-06
12950.056 2.2204536388899673e-06
13000.056 2.3053288001298604e-06
13050.056 2.3843646746549483e-06
13100.056 2.3820082706559427e-06
13150.056 2.2861423274639224e-06
13200.056 2.146359963029998e-06
13250.056 1.8468089306074114e-06
13300.056 1.3412622322759085e-06
13350.056 5.49366117549798e-07
13400.056 3.861196344019675e-07
13450.056 2.931249158274679e-07
13500.056 2.449206948058645e-07
13550.056 2.0968510998240248e-07
13600.056 1.937096599701641e-07
13650.056 2.922411992703503e-07
13700.056 2.418669295227066e-07
13750.056 2.6968820875234693e-07
13800.056 3.404716696253082e-07
13850.056 3.024594539385659e-07
13900.056 3.0122857632176556e-07
13950.056 2.79783286378599e-07
14000.056 2.572456438876438e-07
14050.056 2.758034266427399e-07
14100.056 2.197732134074561e-07
14150.056 2.646712592236242e-07
14200.056 2.2209478086579465e-07
14250.056 2.1481278662495377e-07
14300.056 2.62620004764404e-07
14350.056 2.631068760030903e-07
14400.056 2.789418243988082e-07
14450.056 2.9547341573272795e-07
14500.056 3.8548680342036614e-07
14550.056 3.991542717313769e-07
14600.056 4.715232480701313e-07
14650.056 4.6849842922323046e-07
14700.056 4.1228936516298896e-07
14750.056 4.6813527746344833e-07
14800.056 5.296432049080447e-07
14850.056 5.822385250354169e-07
14900.056 5.648877042490761e-07
14950.056 5.964407209180814e-07
15000.056 6.326226350990673e-07
15050.056 7.43881382377882e-07
15100.056 7.676254554610217e-07
15150.056 8.444269265060674e-07
15200.056 8.608001265939143e-07
15250.056 9.46064936097997e-07
15300.056 1.018498071133941e-06
15350.056 1.1155949313399593e-06
15400.056 1.2032884057100238e-06
15450.056 1.2918619432900632e-06
15500.056 1.3507348995100042e-06
15550.056 1.4758887924098842e-06
15600.056 1.5281779417100785e-06
15650.056 1.6015218426300638e-06
15700.056 1.7583556328302358e-06
15750.056 1.8559191062499263e-06
15800.056 1.8974125958801287e-06
15850.056 1.8808874235200141e-06
15900.056 1.9333802568600793e-06
15950.056 1.989009004809897e-06
16000.056 2.050017062589998e-06
16050.056 2.0660722160000614e-06
16100.056 2.1018643189999767e-06
16150.056 2.0230065525000425e-06
16200.056 2.062082653399833e-06
16250.056 2.0408551925999237e-06
16300.056 2.01561747546998e-06
16350.056 2.10651571688003e-06
16400.056 2.141466719010054e-06
16450.056 2.1947299324600576e-06
16500.056 2.2571186389601305e-06
16550.056 2.2846936188500127e-06
16600.056 2.1907962449701553e-06
16650.056 2.2229999725499836e-06
16700.056 2.0789248288699367e-06
16750.056 2.1378372562299806e-06
16800.056 2.2886618398599302e-06
16850.056 2.24914481048993e-06
16900.056 2.177800703599989e-06
16950.056 2.1057168039999886e-06
17000.056 2.0604993706001996e-06
17050.056 2.0913251018899907e-06
17100.056 1.936488418820136e-06
17150.056 1.790620388173962e-06
17200.056 1.6703120192498838e-06
17250.056 1.5156475126728856e-06
17300.056 1.44689309201495e-06
17350.056 1.3405918850690834e-06
17400.056 1.3084985000389723e-06
17450.056 1.1312775349766744e-06
17500.056 1.1135651937979174e-06
17550.056 1.026162784256163e-06
17600.056 9.823596342639768e-07
17650.056 9.747066304910217e-07
17700.056 7.665593168519582e-07
17750.056 6.935520867193891e-07
17800.056 7.478390211415339e-07
17850.056 5.784128031583265e-07
17900.056 6.431575609435232e-07
17950.056 5.739670828982944e-07
18000.056 5.488355696016978e-07
18050.056 5.151902680171362e-07
18100.056 4.9977044553956e-07
18150.056 5.981102762377219e-07
18200.056 4.220042823819438e-07
18250.056 6.277968717705325e-07
18300.056 5.28458472245408e-07
18350.056 4.871553448581556e-07
18400.056 4.7537321556821354e-07
18450.056 4.340048868929286e-07
18500.056 4.682426732561744e-07
18550.056 4.1191507756212847e-07
18600.056 3.4184128430488633e-07
18650.056 3.7291685577364713e-07
18700.056 4.1378105168706907e-07
18750.056 4.281213804269765e-07
18800.056 5.079674713399011e-07
18850.056 5.934758351174044e-07
18900.056 5.582422687150433e-07
18950.056 6.759466369520028e-07
19000.056 6.398005189479578e-07
19050.056 5.786044304854537e-07
19100.056 7.07269166614825e-07
19150.056 6.517280654381655e-07
19200.056 6.91854090759946e-07
19250.056 6.087368997779065e-07
19300.056 6.325241283322175e-07
19350.056 5.714772962322439e-07
19400.056 4.3977845363495007e-07
19450.056 6.003268823440645e-07
19500.056 6.0933256345397e-07
19550.056 4.7302202463279843e-07
19600.056 5.592363549379956e-07
19650.056 5.968000867320871e-07
19700.056 5.966001297355596e-07
19750.056 5.623378426700467e-07
19800.056 6.128103119839341e-07
19850.056 6.819913714080541e-07
19900.056 5.588046553700638e-07
19950.056 7.264159699529762e-07
20000.056 6.443497677640472e-07
