# %ECSV 1.0
# ---
# datatype:
# - {name: wav, unit: Angstrom, datatype: float64}
# - {name: flux_nu, unit: erg / (cm2 Hz s), datatype: float64}
# meta: {C/O: '0.50', Kzz: '1.0000E+05', Teff: '425.', Y: '0.28', '[Fe/H]': '0.00', f_hole: '1.00', f_rain: '0.00', grav: '1000.'}
# schema: astropy-2.0
wav flux_nu
4000.0559999999996 nan
4050.0559999999996 7.717828404396201e-18
4100.056 4.830037498480088e-16
4150.056 4.235533678900046e-15
4200.056 5.039677055040033e-15
4250.056 4.578322147600042e-14
4300.056 1.1731793315600065e-13
4350.056 2.33039794300001e-13
4400.056 4.1723072028000175e-13
4450.056 6.936705357100026e-13
4500.056 1.0934530013700036e-12
4550.056 1.2392386655399945e-12
4600.056 4.2524658722999836e-13
4650.056 2.3516445243999865e-13
4700.056 1.0744449256399911e-13
4750.056 4.2935340729999687e-14
4800.056 2.2523851503999887e-14
4850.056 1.2619059994899932e-14
4900.056 8.181873784599971e-15
4950.056 5.7513166044999785e-15
5000.056 3.694517293999983e-15
5050.056 2.6047976396000003e-15
5100.056 2.663240156600005e-15
5150.056 2.856258508100001e-15
5200.056 3.0835517335000026e-15
5250.056 3.327660067000003e-15
5300.056 3.5925797659000025e-15
5350.056 3.907145977600005e-15
5400.056 4.281148595400006e-15
5450.056 4.693941165600008e-15
5500.056 5.1455168515000054e-15
5550.056 5.608491090900006e-15
5600.056 6.058946157000005e-15
5650.056 6.4475189901000036e-15
5700.056 6.626504489300003e-15
5750.056 6.457648997099995e-15
5800.056 5.770951928299985e-15
5850.056 4.070694499499955e-15
5900.056 1.3032696374250498e-15
5950.056 8.05769498710013e-15
6000.056 1.6829414406000108e-14
6050.056 2.9896492802000215e-14
6100.056 4.768664683400031e-14
6150.056 7.149992185900039e-14
6200.056 1.0440536858700051e-13
6250.056 1.485629009200006e-13
6300.056 2.105814189600009e-13
6350.056 2.9347216839000114e-13
6400.056 4.0286740800000186e-13
6450.056 5.154636849299997e-13
6500.056 6.945543320600055e-13
6550.056 9.512329884599977e-13
6600.056 1.2953347660800125e-12
6650.056 1.7753700644000098e-12
6700.056 2.245159892500009e-12
6750.056 3.037718464600012e-12
6800.056 3.5558706067000073e-12
6850.056 3.532932461799994e-12
6900.056 2.813836667099988e-12
6950.056 2.137809280800004e-12
7000.056 2.1966189283999795e-12
7050.056 2.2590338212999966e-12
7100.056 2.4862444368999942e-12
7150.056 2.118073422319961e-12
7200.056 1.800025968509998e-12
7250.056 1.9466585217499194e-12
7300.056 1.9501330740400743e-12
7350.056 2.289411539619999e-12
7400.056 2.6374895355000227e-12
7450.056 3.100070153200036e-12
7500.056 3.4759337266000042e-12
7550.056 3.739813642400004e-12
7600.056 3.835459923099997e-12
7650.056 2.016838607139957e-12
7700.056 1.9669782551100383e-12
7750.056 4.3749722132000436e-12
7800.056 5.6948339955000314e-12
7850.056 7.478878159099985e-12
7900.056 9.239795290300025e-12
7950.056 1.0436026172500043e-11
8000.056 1.371561176100007e-11
8050.056 1.6465269157000097e-11
8100.056 1.5084166392199728e-11
8150.056 1.325695898720042e-11
8200.056 2.2439141539700476e-11
8250.056 2.4788161640320002e-11
8300.056 2.9724486343700084e-11
8350.056 3.709848352300011e-11
8400.056 4.792255283100053e-11
