# %ECSV 1.0
# ---
# datatype:
# - {name: wav, unit: Angstrom, datatype: float64}
# - {name: flux_nu, unit: erg / (cm2 Hz s), datatype: float64}
# meta: {C/O: '1.00', Kzz: '1.0000E+05', Teff: '2401.', Y: '0.28', '[Fe/H]': '0.00', f_hole: '1.00', f_rain: '0.00', grav: '32.'}
# schema: astropy-2.0
wav flux_nu
4000.0559999999996 nan
4050.0559999999996 3.539009724158672e-08
4100.056 3.376122948092249e-08
4150.056 2.8502623494862098e-08
4200.056 2.2546020957007932e-08
4250.056 2.02734196946548e-08
4300.056 1.4087337778054312e-08
4350.056 1.4628570313839716e-08
4400.056 1.4135521217944164e-08
4450.056 7.976095196730647e-09
4500.056 8.870122474801215e-09
4550.056 1.111864909425641e-08
4600.056 8.749644782617933e-09
4650.056 6.4190710519108134e-09
4700.056 7.948163621992165e-09
4750.056 1.0295820865827811e-08
4800.056 6.710032172171515e-09
4850.056 8.752891858883855e-09
4900.056 1.9072259837056693e-08
4950.056 2.2888075019900206e-08
5000.056 1.0606482692470928e-08
5050.056 1.4771499224416809e-08
5100.056 3.5696554953405603e-08
5150.056 4.148451124369975e-08
5200.056 1.868216959547259e-08
5250.056 2.4871619597596753e-08
5300.056 3.038695935680198e-08
5350.056 2.7346394706704753e-08
5400.056 3.0541212757898774e-08
5450.056 2.3184786284385168e-08
5500.056 1.8080303316496062e-08
5550.056 2.6737739267298274e-08
5600.056 1.664976531440069e-08
5650.056 1.1987481393002604e-08
5700.056 1.8471351300203058e-08
5750.056 2.3339746629896972e-08
5800.056 3.242248821769873e-08
5850.056 2.3019739363803275e-08
5900.056 6.136454705040401e-09
5950.056 1.1289037580000968e-08
6000.056 1.9564287394398288e-08
6050.056 3.529836851040504e-08
6100.056 5.231646010199881e-08
6150.056 4.985812683748507e-08
6200.056 1.522808020180255e-08
6250.056 1.5419757602903405e-08
6300.056 2.7454507670401205e-08
6350.056 4.286550586300426e-08
6400.056 5.963447075940666e-08
6450.056 8.527995624266469e-08
6500.056 8.212796572697063e-08
6550.056 1.0923185212696725e-07
6600.056 7.935861108301237e-08
6650.056 5.193534417810976e-08
6700.056 3.6955054974894e-08
6750.056 4.270945754020971e-08
6800.056 5.0275539698200254e-08
6850.056 7.291646519999455e-08
6900.056 1.1581990738899172e-07
6950.056 1.7493477406696878e-07
7000.056 2.9030647170196677e-07
7050.056 2.646407334414447e-07
7100.056 1.137811034257855e-07
7150.056 5.984519670202116e-08
7200.056 1.0205953277198783e-07
7250.056 1.7508207060402856e-07
7300.056 3.4272439743408544e-07
7350.056 5.614322198129686e-07
7400.056 8.214547605700216e-07
7450.056 9.91516962989968e-07
7500.056 1.1486057923500416e-06
7550.056 1.277322897720047e-06
7600.056 8.403181273489726e-07
7650.056 3.8740191976777355e-07
7700.056 2.5974993353958365e-07
7750.056 3.9899036290314056e-07
7800.056 4.5757001616915184e-07
7850.056 4.86513202000979e-07
7900.056 5.989601786850905e-07
7950.056 6.679125866020761e-07
8000.056 8.252940651598717e-07
8050.056 1.1840486671398664e-06
8100.056 1.6013647083803332e-06
8150.056 2.10740196419009e-06
8200.056 1.6683800122437345e-06
8250.056 1.7205593979298991e-06
8300.056 1.3773681343203419e-06
8350.056 1.445463480510459e-06
8400.056 1.458692943450303e-06
8450.056 7.800686847698399e-07
8500.056 6.88736312830361e-07
8550.056 9.103703465200062e-07
8600.056 1.17063387421963e-06
8650.056 1.5653653171698347e-06
8700.056 1.9074852040302413e-06
8750.056 2.3149659862300083e-06
8800.056 2.839126648100678e-06
8850.056 2.617816606120154e-06
8900.056 1.8526734951599475e-06
8950.056 2.018879099769824e-06
9000.056 2.4140405346702626e-06
9050.056 2.6298661386492827e-06
9100.056 3.1658879977302746e-06
9150.056 3.566775913899969e-06
9200.056 3.418849519870667e-06
9250.056 2.432383099699698e-06
9300.056 2.124505075680125e-06
9350.056 2.355680189039626e-06
9400.056 2.56632377683077e-06
9450.056 2.8211877897992665e-06
9500.056 3.2911785572997742e-06
9550.056 3.6325900700006394e-06
9600.056 3.939848986600823e-06
9650.056 4.320151122601112e-06
9700.056 4.6075206521996544e-06
9750.056 3.83066102540014e-06
9800.056 4.139382890699764e-06
9850.056 4.0442052585000285e-06
9900.056 4.066525733380105e-06
9950.056 4.195777339110251e-06
10000.056 4.268203056709762e-06
10050.056 4.080612867030062e-06
10100.056 4.57118746518179e-06
10150.056 4.458670901029583e-06
10200.056 4.71688303439885e-06
10250.056 4.699868415338271e-06
10300.056 4.7619122784698e-06
10350.056 5.149495400589633e-06
10400.056 5.313480726140359e-06
10450.056 5.6230902310003535e-06
10500.056 5.735849793748709e-06
10550.056 5.900227820900382e-06
10600.056 6.160085708500384e-06
10650.056 6.344715804299144e-06
10700.056 6.606705768000156e-06
10750.056 6.845021653300201e-06
10800.056 6.982781510599678e-06
10850.056 7.195766779500093e-06
10900.056 7.063321411199612e-06
10950.056 6.891961577398473e-06
11000.056 6.751396810300271e-06
11050.056 5.4096473794991005e-06
11100.056 5.74875390260108e-06
11150.056 5.964368989599405e-06
11200.056 6.041561103300063e-06
11250.056 6.491323356000075e-06
11300.056 6.595501939500089e-06
11350.056 6.445616282199985e-06
11400.056 6.007479944420033e-06
11450.056 6.747321929098868e-06
11500.056 7.072841131999321e-06
11550.056 7.02685528870009e-06
11600.056 7.148415737299038e-06
11650.056 7.398588716800684e-06
