# %ECSV 1.0
# ---
# datatype:
# - {name: wav, unit: Angstrom, datatype: float64}
# - {name: flux_nu, unit: erg / (cm2 Hz s), datatype: float64}
# schema: astropy-2.0
wav flux_nu
10000.300009000362 nan
10050.300009000362 1.252167881841133e-07
10100.300009000362 1.5427944378809996e-07
10150.300009000362 1.6578878483553923e-07
10200.300009000362 1.9100819453773355e-07
10250.300009000362 2.0885839429913652e-07
10300.300009000362 2.1616013223669256e-07
10350.300009000362 2.5463749847426194e-07
10400.300009000362 2.8544323509235584e-07
10450.300009000362 2.8785647868524766e-07
10500.300009000362 2.7360402636808363e-07
10550.300009000362 2.730739060262042e-07
10600.300009000362 2.80989428736215e-07
10650.300009000362 3.1109602141665306e-07
10700.300009000362 3.281402542731649e-07
10750.300009000362 3.482551335498982e-07
10800.300009000362 3.5370934765966123e-07
10850.300009000362 3.6929054029712777e-07
10900.300009000362 2.7717844299628e-07
10950.300009000362 1.630658221252751e-07
11000.300009000362 1.3869733500147912e-07
11050.300009000362 1.1192880192814116e-07
11100.300009000362 9.225898551588701e-08
11150.300009000362 6.683941228090472e-08
11200.300009000362 6.161823110346727e-08
11250.300009000362 7.40823133818696e-08
11300.300009000362 7.573344855718638e-08
11350.300009000362 3.758979321028424e-08
11400.300009000362 7.012138445012104e-08
11450.300009000362 5.362344917521972e-08
11500.300009000362 5.7084329186103137e-08
11550.300009000362 3.498994569318278e-08
11600.300009000362 3.765284232594276e-08
11650.300009000362 5.037352344636527e-08
11700.300009000362 5.622885893759788e-08
11750.300009000362 3.146642704753345e-08
11800.300009000362 6.304806754173324e-08
11850.300009000362 9.177372880329956e-08
11900.300009000362 9.572744064446813e-08
11950.300009000362 1.376426933461035e-07
12000.300009000362 1.5915623228306692e-07
12050.300009000362 1.964662213711535e-07
12100.300009000362 2.3336374988826102e-07
12150.300009000362 2.570766145260722e-07
12200.300009000362 3.0425494383054373e-07
12250.300009000362 3.495815016940036e-07
12300.300009000362 3.81434625796399e-07
12350.300009000362 4.0728089518222897e-07
12400.300009000362 4.4416488532793464e-07
12450.300009000362 5.139590513883588e-07
12500.300009000362 5.499052755173378e-07
12550.300009000362 5.815597671155212e-07
12600.300009000362 5.761335584625343e-07
12650.300009000362 5.745754434564197e-07
12700.300009000362 5.952956731687024e-07
12750.300009000362 5.635978067536659e-07
12800.300009000362 5.68130474836409e-07
12850.300009000362 5.076060675740281e-07
12900.300009000362 4.514633239520407e-07
12950.300009000362 4.7097686561315885e-07
13000.300009000362 4.528077525101039e-07
13050.300009000362 4.207044926035946e-07
13100.300009000362 3.729341321089429e-07
13150.300009000362 3.0746820619551245e-07
13200.300009000362 2.873591545195029e-07
