# %ECSV 1.0
# ---
# datatype:
# - {name: wav, unit: Angstrom, datatype: float64}
# - {name: flux_nu, unit: erg / (cm2 Hz s), datatype: float64}
# meta: {C/O: '1.00', Kzz: '1.0000E+05', Teff: '450.', Y: '0.28', '[Fe/H]': '0.50', f_hole: '1.00', f_rain: '0.00', grav: '10.'}
# schema: astropy-2.0
wav flux_nu
4000.0559999999996 nan
4050.0559999999996 3.0097076775628006e-17
4100.056 5.098048995640109e-15
4150.056 4.3948156462000115e-14
4200.056 4.3980987786833133e-14
4250.056 3.4669727526999755e-13
4300.056 7.394826870299998e-13
4350.056 1.261075511600008e-12
4400.056 1.9000707977000017e-12
4450.056 2.8995958025999812e-12
4500.056 3.810332571300046e-12
4550.056 3.929710248021807e-12
4600.056 1.8319001483547527e-12
4650.056 1.0588815384599994e-12
4700.056 4.744369202499959e-13
4750.056 1.0513706507899782e-13
4800.056 2.8005297130999696e-14
4850.056 8.531309102299907e-15
4900.056 3.7206348799999856e-15
4950.056 2.0738477715999945e-15
5000.056 1.1517883310899861e-15
5050.056 7.493463377400009e-16
5100.056 8.076516366100144e-16
5150.056 9.205423519800363e-16
5200.056 1.0465986149700092e-15
5250.056 1.1724444230000017e-15
5300.056 1.3174306216999993e-15
5350.056 1.4892150958000034e-15
5400.056 1.6525068408099954e-15
5450.056 1.862558164680027e-15
5500.056 2.108959019500062e-15
5550.056 2.370435099900021e-15
5600.056 2.6193125615999968e-15
5650.056 2.834560518699985e-15
5700.056 2.90285719356001e-15
5750.056 2.959103079500001e-15
5800.056 2.7504368742999975e-15
5850.056 1.9877458936299426e-15
5900.056 6.29788406695061e-16
5950.056 3.722878614362273e-15
6000.056 7.639529721819616e-15
6050.056 1.3490211947500593e-14
6100.056 2.203953608940041e-14
6150.056 3.3506678256000414e-14
6200.056 4.8812705217000433e-14
6250.056 6.642756917199998e-14
6300.056 9.281368566400033e-14
6350.056 1.258741644620018e-13
6400.056 1.6577185188800288e-13
6450.056 1.9560068776978655e-13
6500.056 2.635833253443163e-13
6550.056 3.6595272535194084e-13
6600.056 5.12199294847839e-13
6650.056 7.162686881800074e-13
6700.056 9.629981582430066e-13
6750.056 1.349343724080016e-12
6800.056 1.6594585407000547e-12
6850.056 1.8206139598600116e-12
6900.056 1.5458194954270403e-12
6950.056 1.2562565001862244e-12
7000.056 1.371213263340674e-12
7050.056 1.4042719263556526e-12
7100.056 1.5028472596377954e-12
7150.056 1.255612192845394e-12
7200.056 1.0906281764265492e-12
7250.056 1.2507843332783678e-12
7300.056 1.3388261042313199e-12
7350.056 1.5053867136257549e-12
7400.056 1.7065379363639174e-12
7450.056 1.9678091175781657e-12
7500.056 2.177543638289882e-12
7550.056 2.3317561313499553e-12
7600.056 2.3061404440999925e-12
7650.056 8.841103273577681e-13
7700.056 6.713880170870216e-13
7750.056 2.7678890358000224e-12
7800.056 3.8676115660418816e-12
7850.056 5.367238195349954e-12
7900.056 6.857198805117739e-12
7950.056 7.56957221234987e-12
8000.056 9.688274517657943e-12
8050.056 1.1319802606143109e-11
8100.056 9.776114964586036e-12
8150.056 1.0407039961756558e-11
8200.056 1.5311918549421298e-11
8250.056 1.8020247530098347e-11
8300.056 2.1993657172110893e-11
8350.056 1.9150493612672352e-11
8400.056 2.1226191394803954e-11
8450.056 2.7773265314337123e-11
8500.056 3.184778930794805e-11
8550.056 4.302702821890107e-11
8600.056 5.5511753594201265e-11
8650.056 6.528423685100336e-11
8700.056 6.430710073400271e-11
8750.056 7.263283291640049e-11
8800.056 6.885603668384424e-11
8850.056 4.068362777379311e-11
8900.056 2.4523764031636876e-12
8950.056 6.5232549965123914e-12
9000.056 3.0779241613714145e-12
9050.056 1.7462491889888997e-11
9100.056 2.944620038630937e-11
9150.056 4.742148724853396e-11
9200.056 1.1745219008435614e-10
9250.056 1.4829778549590954e-10
9300.056 2.464454506083391e-11
9350.056 2.798467075531753e-11
9400.056 4.937140685558032e-11
9450.056 6.461559626570846e-11
9500.056 5.166401536330446e-11
9550.056 6.519164177405289e-11
9600.056 5.360138982162382e-11
9650.056 7.449992060695055e-11
9700.056 1.0323070292065128e-10
9750.056 9.123154845294551e-11
9800.056 8.291667913359459e-11
9850.056 8.647658067385776e-11
9900.056 1.1232749192072342e-10
9950.056 6.562568873731334e-11
10000.056 9.23718537637142e-11
10050.056 7.375215841159009e-11
10100.056 1.368290370966971e-10
10150.056 1.534162474899937e-10
10200.056 2.1068501523607336e-10
10250.056 2.745367622890945e-10
10300.056 3.9513555200276315e-10
10350.056 6.350926775086232e-10
10400.056 1.3225748086690317e-09
10450.056 2.08887536022973e-09
10500.056 3.01072455470953e-09
10550.056 4.2839863894686155e-09
10600.056 5.035632683070109e-09
10650.056 5.620864960680064e-09
10700.056 5.457397980993118e-09
10750.056 5.719910829456426e-09
10800.056 5.025127825990847e-09
10850.056 3.634687256932906e-09
10900.056 1.8435629488831177e-09
10950.056 6.599609015682617e-10
11000.056 4.268997515009462e-10
11050.056 1.9786899915854303e-10
11100.056 7.593183253759294e-11
11150.056 1.761514588184757e-11
11200.056 6.0249710364219346e-12
11250.056 6.379052009994749e-12
11300.056 1.753269370696819e-11
11350.056 4.888022368086947e-12
11400.056 7.891451481380081e-12
11450.056 8.61271021686558e-12
11500.056 3.51627527028059e-12
11550.056 3.547261213236675e-13
11600.056 4.299721250802523e-13
11650.056 2.1890186122656295e-12
11700.056 1.8305957812280063e-12
11750.056 1.4269347112578722e-13
11800.056 1.7805840250697869e-12
11850.056 3.813895369971133e-12
11900.056 3.537874172054518e-12
11950.056 6.988902364023544e-12
12000.056 1.718450116918554e-11
12050.056 4.137145971074131e-11
12100.056 1.1700413208043534e-10
12150.056 2.7780045162134193e-10
12200.056 4.789843751496871e-10
12250.056 1.0548371635848567e-09
12300.056 2.1107625600665286e-09
12350.056 2.253600496239413e-09
12400.056 4.388275775771867e-09
12450.056 7.334188315734814e-09
12500.056 8.865647312203323e-09
12550.056 1.1495110747920737e-08
12600.056 1.3356714486220627e-08
12650.056 1.3419903052508394e-08
12700.056 1.3326745626064237e-08
12750.056 1.0132729290026508e-08
12800.056 7.530891836031172e-09
12850.056 4.294966761717241e-09
12900.056 2.697772954336716e-09
12950.056 1.8755926983855686e-09
13000.056 1.2288712943309999e-09
13050.056 6.170033893106829e-10
13100.056 4.546644263072713e-10
13150.056 2.427062719326044e-10
13200.056 1.6563180084474205e-10
13250.056 1.1469966722241064e-10
13300.056 3.53361456355547e-11
13350.056 9.324908087692777e-12
13400.056 1.00970492378284e-11
13450.056 3.29041149695574e-12
13500.056 1.4622236705009032e-12
13550.056 7.184191597683758e-13
13600.056 8.56701128616372e-14
13650.056 7.776738992867972e-13
13700.056 5.195741104476936e-13
13750.056 4.649985446853089e-13
13800.056 3.188298979653088e-13
13850.056 1.9398477570846063e-13
13900.056 3.779040090434354e-13
13950.056 1.9385124735626353e-13
14000.056 2.4041705543976525e-13
14050.056 4.683985750279021e-13
14100.056 7.313113312417697e-13
14150.056 1.5028191963154328e-12
14200.056 9.594978952717842e-13
14250.056 1.7543128837409763e-12
14300.056 3.2175965824352135e-12
14350.056 4.720926125109568e-12
14400.056 6.023742171401684e-12
14450.056 9.227345693098345e-12
14500.056 2.09472717073709e-11
14550.056 2.6129429971925527e-11
14600.056 3.0980850432043296e-11
14650.056 2.25329043985146e-11
14700.056 1.4156939553644164e-11
14750.056 9.00416152282736e-12
14800.056 2.152769780198779e-11
14850.056 3.567387281637438e-11
14900.056 3.939191321061644e-11
14950.056 3.456492691904571e-11
15000.056 6.648735614058633e-11
15050.056 6.281329935882109e-11
15100.056 4.822506560069958e-11
15150.056 5.0077098424264686e-11
15200.056 9.161334410477592e-11
15250.056 2.0157933383546437e-10
15300.056 2.449088509279112e-10
15350.056 3.499447754076068e-10
15400.056 4.751362997639757e-10
15450.056 6.460250595285091e-10
15500.056 6.970807737519892e-10
15550.056 1.0226725755395643e-09
15600.056 1.1899326918797918e-09
15650.056 1.6338020106323816e-09
15700.056 2.273584600063525e-09
15750.056 2.7530209297651786e-09
15800.056 2.8041997826126356e-09
15850.056 3.0568084621205235e-09
15900.056 2.4136271505423298e-09
15950.056 1.8878628416865497e-09
16000.056 1.1296361947857393e-09
16050.056 4.722827367342768e-10
16100.056 2.8352300982501996e-10
16150.056 1.4018837757143438e-10
16200.056 7.141571976327519e-11
16250.056 4.407052839488232e-11
16300.056 2.488429723620244e-11
16350.056 2.605302876447458e-11
16400.056 3.361767868655269e-11
16450.056 2.5963357493513763e-11
16500.056 2.0748754527579653e-11
16550.056 2.532869087434891e-11
16600.056 3.089222965892852e-11
16650.056 2.4477874721847714e-11
16700.056 2.9992629539609354e-12
16750.056 9.98180447317913e-12
16800.056 1.9403235347190814e-11
16850.056 2.577323905305417e-11
16900.056 1.1268174085431648e-11
16950.056 5.739720538974123e-12
17000.056 3.148356602836752e-12
17050.056 6.589684961241231e-12
17100.056 1.0934856435102589e-11
17150.056 5.436557423812947e-12
17200.056 2.3882426358402962e-11
17250.056 1.625268295810888e-11
17300.056 8.060693381755115e-12
17350.056 7.97534723444413e-12
17400.056 1.5798156323637854e-11
17450.056 2.613259231985839e-11
17500.056 3.6227536406521324e-11
17550.056 3.32522536502259e-11
17600.056 2.765207032230658e-11
17650.056 2.7024987628430703e-11
17700.056 1.648073974220503e-11
17750.056 2.1848413314754688e-11
17800.056 6.89426044609733e-11
17850.056 2.7867184377925302e-11
17900.056 2.0604751830697883e-11
17950.056 1.931823140427675e-11
18000.056 2.8745525497454797e-11
18050.056 3.761602966197573e-11
18100.056 5.13232718110878e-11
18150.056 4.466389076397993e-11
18200.056 3.5472274577855634e-11
18250.056 9.834698312100844e-11
18300.056 3.479352175876684e-11
18350.056 2.3180827578922547e-11
18400.056 1.9069154724809927e-11
18450.056 6.840485056113697e-11
18500.056 6.499380856339569e-11
18550.056 4.248407454741601e-11
18600.056 6.617669628666052e-11
18650.056 5.333418952803808e-11
18700.056 1.798234220578495e-11
18750.056 4.5500609565289034e-11
18800.056 1.4329348087202546e-10
18850.056 1.5130087093959772e-10
18900.056 1.3172791322182546e-10
18950.056 2.0954711223850363e-10
19000.056 7.276381720044965e-11
19050.056 4.066075357994024e-11
19100.056 9.074506926095551e-11
19150.056 4.6757225068120704e-11
19200.056 6.332941197319627e-11
19250.056 5.282374967176928e-11
19300.056 3.1964569600040273e-11
19350.056 2.981516674940611e-11
19400.056 2.796635137886402e-11
19450.056 5.8069171718822485e-11
19500.056 3.62558255732555e-11
19550.056 3.427358510272792e-11
19600.056 1.155151349010674e-10
19650.056 8.286211480629886e-11
19700.056 9.042004896308424e-11
19750.056 1.7601322739642399e-10
19800.056 1.207095658414553e-10
19850.056 1.9661414149230958e-10
19900.056 2.0235819852873348e-10
19950.056 3.258173203355188e-10
20000.056 4.2916986975340915e-10
20050.056 3.594651804977567e-10
20100.056 6.586672716657581e-10
20150.056 3.2771923694941085e-10
20200.056 2.942983205012243e-10
20250.056 6.144900876761338e-10
20300.056 7.516981873579873e-10
20350.056 8.998123355725994e-10
20400.056 7.2840661021094e-10
20450.056 1.2184146352815659e-09
20500.056 1.5738498872264064e-09
20550.056 1.8285484421316115e-09
20600.056 1.9337790979298486e-09
20650.056 2.4833163333433363e-09
20700.056 2.7061717494369267e-09
20750.056 3.2106549284274744e-09
20800.056 3.003248063119397e-09
20850.056 3.1084702374834138e-09
20900.056 3.439731351057641e-09
20950.056 3.0552369944819168e-09
21000.056 2.7473856774635823e-09
21050.056 2.9089807916140544e-09
21100.056 2.4625041891304264e-09
21150.056 2.5242430956791304e-09
21200.056 2.1555179062031513e-09
21250.056 1.7931916165596486e-09
21300.056 1.2159820943397e-09
21350.056 1.297214805370513e-09
21400.056 1.12113874167514e-09
21450.056 7.885478851244e-10
21500.056 6.908855720083129e-10
21550.056 5.632492293938346e-10
21600.056 4.1355923923176934e-10
21650.056 3.177685217819475e-10
21700.056 2.696070117930998e-10
21750.056 2.747828586781608e-10
21800.056 1.9753417549106554e-10
21850.056 1.9002752181928696e-10
21900.056 1.1590033375058265e-10
21950.056 3.2995394239749634e-11
22000.056 6.733039473076073e-12
22050.056 5.0482179077163795e-12
22100.056 1.9157136413275214e-11
22150.056 2.8968754727192793e-11
22200.056 3.1794742779005974e-11
22250.056 2.280364831772315e-11
22300.056 1.2261176912699354e-11
22350.056 1.6077697033751906e-11
22400.056 6.196298633460477e-12
22450.056 7.437018177579966e-12
22500.056 5.408140897785597e-12
22550.056 3.711755527140859e-12
22600.056 2.7507153752297013e-12
22650.056 4.859219548507722e-12
22700.056 4.411896058973263e-12
22750.056 4.37588434070147e-12
22800.056 3.633888363749511e-12
22850.056 2.9095711403415245e-12
22900.056 2.1879570851759935e-12
22950.056 1.8878668139131754e-12
23000.056 2.8608144380737454e-12
23050.056 3.966474512370016e-12
23100.056 1.646087765189847e-11
23150.056 2.022882805731516e-11
23200.056 1.1799329195607114e-12
23250.056 2.3367505799541318e-12
23300.056 2.6602982129500364e-12
23350.056 4.526225438311267e-12
23400.056 4.6585477074363845e-12
23450.056 2.980918611473358e-12
23500.056 2.9771703782643097e-12
23550.056 5.6444610004179735e-12
23600.056 9.021901814456662e-12
23650.056 1.687844555730709e-11
23700.056 4.221083728072104e-12
23750.056 2.8724707273064604e-12
23800.056 1.1402085167412095e-11
23850.056 9.206451829549027e-12
23900.056 1.8449206500950397e-11
23950.056 1.4307981618581255e-11
24000.056 2.526617348444795e-11
24050.056 3.800253192483179e-11
24100.056 3.856499420799528e-11
24150.056 5.357085183757138e-11
24200.056 3.78514603353881e-11
24250.056 2.9015816500518283e-11
24300.056 4.7635624178266305e-11
24350.056 3.907975804725617e-11
24400.056 8.457026035502735e-11
24450.056 1.0398577313935561e-10
24500.056 9.575636507932938e-11
24550.056 1.4618935480881332e-10
24600.056 1.5508331950100358e-10
24650.056 2.3450930459910315e-10
24700.056 1.2779504490953564e-10
24750.056 1.9495339832521458e-10
24800.056 1.9127382675356118e-10
24850.056 2.7519714967880263e-10
24900.056 1.638665483093827e-10
24950.056 3.1370036972778634e-10
25000.056 3.361408795621747e-10
25050.056 2.451561327485375e-10
25100.056 3.6158345632257215e-10
25150.056 1.7094525080068348e-10
25200.056 2.821667885689654e-10
25250.056 1.4011098358981103e-10
25300.056 2.1777851298311927e-10
25350.056 9.824950048836027e-11
25400.056 2.557095453420549e-10
25450.056 7.362768992264456e-11
25500.056 7.364383796962168e-11
25550.056 1.3310517103162304e-10
25600.056 5.990943339952629e-11
25650.056 3.592978738249835e-11
25700.056 5.3631566794910894e-11
25750.056 1.4592173853384614e-11
25800.056 6.888533908155061e-11
25850.056 1.4316444380557777e-11
25900.056 2.025151180101442e-11
25950.056 5.338989855404296e-12
26000.056 6.517152731796418e-11
26050.056 9.08385766441508e-12
26100.056 3.8841908069570453e-11
26150.056 1.835438951500643e-11
26200.056 2.7788694151378638e-11
26250.056 1.3967740385678208e-10
26300.056 3.6334531180305796e-11
26350.056 2.1448439083869645e-10
26400.056 3.040503820923463e-10
26450.056 2.8002097312459087e-10
26500.056 4.853364278260311e-10
26550.056 7.046328858672705e-11
26600.056 9.29913451892229e-11
26650.056 1.5349757215618924e-11
26700.056 8.979686574144771e-12
26750.056 1.285962773225056e-11
26800.056 4.1479213190742886e-11
26850.056 2.294830371397711e-11
26900.056 1.0985998515097896e-10
26950.056 3.743276220087938e-11
27000.056 2.0779201354949397e-10
27050.056 2.0527278081907596e-10
27100.056 3.0581837727686967e-11
27150.056 2.773069562761808e-10
27200.056 2.8886165574095362e-11
27250.056 9.878212301066751e-11
27300.056 6.144601911524534e-10
27350.056 2.276169555559042e-10
27400.056 1.2407796863365142e-11
27450.056 2.991504361498109e-10
27500.056 3.2064896633038184e-10
27550.056 5.636283147527432e-11
27600.056 1.672702661623895e-10
